county,precinct,office,district,party,candidate,total,poll,absentee,,,,,
Yakima,HARRAH  0701,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,MABTON  0901,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,MOXEE 1101,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,NACHES  1301,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SELAH  1501,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SELAH  1502,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SELAH  1503,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SELAH  1504,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SUNNYSIDE  1701,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SUNNYSIDE  1702,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,SUNNYSIDE  1703,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SUNNYSIDE  1706,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SUNNYSIDE  1708,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,TIETON  1901,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,TOPPENISH  2101,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,TOPPENISH  2103,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,TOPPENISH  2107,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,UNION  GAP  2301,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,UNION GAP  2303,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,UNION GAP  2304,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,UNION  GAP  2305,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,UNION  GAP  2306,President,,NL,John Hagelin,2,0,2,,,,,
Yakima,WAPATO  2501,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,WAPATO  2503,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,ZILLAH 2701,President,,NL,John Hagelin,3,2,1,,,,,
Yakima,ZILLAH 2702,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,ALFALFA  3002,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,APPLE  VALLEY  3003,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,BELMA  3101,President,,NL,John Hagelin,2,0,2,,,,,
Yakima,BRADSHAW  3102,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,BUENA  3104,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,BYRON  3105,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,BUTTERFIELD  3106,President,,NL,John Hagelin,2,0,2,,,,,
Yakima,CHINOOK  3203,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,CLIFFDELL  3204,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,COTTONWOOD  3205,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,COUNTRY  CLUB  3206,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,COWICHE  CANYON  3208,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,CRESCENT  3209,President,,NL,John Hagelin,0,0,,,,,,
Yakima,E  AHTANUM  3301,President,,NL,John Hagelin,4,1,3,,,,,
Yakima,E  GRANGER  3303,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,E  MOXEE  3304,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,E  NACHES  3305,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,E  SELAH  3306,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,E  TIETON  3308,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,E  TOPPENISH  3309,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,E  WAPATO  3310,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,E  ZILLAH  3311,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,ENGLEWOOD  3312,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,ESCHBACH  3313,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,FULLBRIGHT  3503,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,FIRING  CENTER  3504,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,GLADE  3601,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,GLEED  3602,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,GROMORE  3605,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,HARRAH  RURAL  3701,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,HARWOOD  3702,President,,NL,John Hagelin,2,1,1,,,,,
Yakima,LIBERTY  3902,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,LOWER WENAS  3903,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,LOWER  NACHES  3904,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,MCKINLEY  4001,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,MABTON  RURAL  4002,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,MOXEE  RURAL  4003,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,NACHES  HTS  4101,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,NILE  4102,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,N  COWICHE  4104,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  GRANDVIEW  4105,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  HOLLAND  4106,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  SELAH  HGTS  4108,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,N  SUNNYSIDE  4109,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  TOPPENISH  4110,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  GLEED  4111,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  SELAH  4112,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  TAMPICO  4114,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,N  WENAS  4115,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,ORCHARD  4302,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,OUTLOOK  4303,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,PARKER  HGTS  4401,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,POMONA  4402,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,REST  HAVEN  4501,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,ROZA  4502,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,RIMROCK  4503,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,ROZA HILL  4504,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,SCENIC  4601,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,SELAH  CENTRAL  4602,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,SELAH  EXTENSION  4603,President,,NL,John Hagelin,2,2,0,,,,,
Yakima,SELAH  RURAL  4604,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SHELLER  4605,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SLAVIN  4606,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  AIRPORT  4607,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  COWICHE  4609,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  GRANDVIEW  4610,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  HOLLAND  4611,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,S  NOB  HILL  4613,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  SUNNYSIDE  4615,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  TOPPENISH  4616,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SUNNYVALLEY  4618,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SUNTIDES  4621,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  ZILLAH  4622,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,S  AHTANUM  4623,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  HILLS  4624,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  WENAS  4625,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,SUMMITVIEW  4626,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  NACHES  HGHTS  4627,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,S  OUTLOOK 4628,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,TAMPICO 4801,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,TERRACE  HGTS  4802,President,,NL,John Hagelin,2,1,1,,,,,
Yakima,WANETA  5001,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,W  AHTANUM  5003,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,W  NOB  HILL  5006,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,W  PARKER  5007,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,W  WAPATO  5009,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,WESTVIEW  5010,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,WESTWOOD  5011,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,WHITE  SWAN  5012,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,WIDE  HOLLOW  5013,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,WILEY  CITY  5014,President,,NL,John Hagelin,1,1,0,,,,,
Yakima,W  SELAH  5016,President,,NL,John Hagelin,1,0,1,,,,,
Yakima,W MOXEE  5017,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,WEST  VALLEY  5018,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,W  WASHINGTON  5020,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,YAKIMA  RIDGE  5101,President,,NL,John Hagelin,0,0,0,,,,,
Yakima,ZIER  5201,President,,NL,John Hagelin,0,0,0,,,,,
YAKIMA WA,YAKIMA WA,President,,NL,John Hagelin,72,25,47,,,,,
Yakima,YAKIMA  0101,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0104,President,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0105,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  0109,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  0110,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0111,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0114,President,,,write-ins,2,1,1,,,,,
Yakima,YAKIMA  0116,President,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0118,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0120,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  0123,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0126,President,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0127,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0129,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0131,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0133,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0134,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0136,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0138,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0140,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  0142,President,,,write-ins,2,0,2,,,,,
Yakima,YAKIMA  0143,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  0145,President,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0146,President,,,write-ins,2,2,0,,,,,
Yakima,YAKIMA  0149,President,,,write-ins,2,0,2,,,,,
Yakima,YAKIMA  0151,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  0153,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0154,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0155,President,,,write-ins,4,0,4,,,,,
Yakima,YAKIMA  0156,President,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0161,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  0162,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0163,President,,,write-ins,2,1,1,,,,,
Yakima,YAKIMA  0164,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0165,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0167,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0169,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0170,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0172,President,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0174,President,,,write-ins,1,0,1,,,,,
Yakima,YAKIMA  0175,President,,,write-ins,2,1,1,,,,,
Yakima,YAKIMA  0176,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0179,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0180,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0183,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0184,President,,,write-ins,2,0,2,,,,,
Yakima,YAKIMA  0185,President,,,write-ins,0,0,0,,,,,
Yakima,YAKIMA  0186,President,,,write-ins,4,2,2,,,,,
Yakima,YAKIMA  0190,President,,,write-ins,1,1,0,,,,,
Yakima,GRANDVIEW  0301,President,,,write-ins,0,0,0,,,,,
Yakima,GRANDVIEW  0302,President,,,write-ins,1,0,1,,,,,
Yakima,GRANDVIEW  0303,President,,,write-ins,1,1,0,,,,,
Yakima,GRANDVIEW  0306,President,,,write-ins,0,0,0,,,,,
Yakima,GRANGER 0501,President,,,write-ins,1,1,0,,,,,
Yakima,HARRAH  0701,President,,,write-ins,1,0,1,,,,,
Yakima,MABTON  0901,President,,,write-ins,0,0,0,,,,,
Yakima,MOXEE 1101,President,,,write-ins,0,0,0,,,,,
Yakima,NACHES  1301,President,,,write-ins,1,0,1,,,,,
Yakima,SELAH  1501,President,,,write-ins,0,0,0,,,,,
Yakima,SELAH  1502,President,,,write-ins,1,1,0,,,,,
Yakima,SELAH  1503,President,,,write-ins,2,1,1,,,,,
Yakima,SELAH  1504,President,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1701,President,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1702,President,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1703,President,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1706,President,,,write-ins,0,0,0,,,,,
Yakima,SUNNYSIDE  1708,President,,,write-ins,0,0,0,,,,,
Yakima,TIETON  1901,President,,,write-ins,1,0,1,,,,,
Yakima,TOPPENISH  2101,President,,,write-ins,1,0,1,,,,,
Yakima,TOPPENISH  2103,President,,,write-ins,0,0,0,,,,,
Yakima,TOPPENISH  2107,President,,,write-ins,1,0,1,,,,,
Yakima,UNION  GAP  2301,President,,,write-ins,0,0,0,,,,,
Yakima,UNION GAP  2303,President,,,write-ins,0,0,0,,,,,
Yakima,UNION GAP  2304,President,,,write-ins,0,0,0,,,,,
Yakima,UNION  GAP  2305,President,,,write-ins,0,0,0,,,,,
Yakima,UNION  GAP  2306,President,,,write-ins,0,0,0,,,,,
Yakima,WAPATO  2501,President,,,write-ins,1,0,1,,,,,
Yakima,WAPATO  2503,President,,,write-ins,0,0,0,,,,,
Yakima,ZILLAH 2701,President,,,write-ins,0,0,0,,,,,
Yakima,ZILLAH 2702,President,,,write-ins,1,0,1,,,,,
Yakima,ALFALFA  3002,President,,,write-ins,0,0,0,,,,,
Yakima,APPLE  VALLEY  3003,President,,,write-ins,0,0,0,,,,,
Yakima,BELMA  3101,President,,,write-ins,0,0,0,,,,,
Yakima,BRADSHAW  3102,President,,,write-ins,0,0,0,,,,,
Yakima,BUENA  3104,President,,,write-ins,0,0,0,,,,,
Yakima,BYRON  3105,President,,,write-ins,0,0,0,,,,,
Yakima,BUTTERFIELD  3106,President,,,write-ins,1,0,1,,,,,
Yakima,CHINOOK  3203,President,,,write-ins,0,0,0,,,,,
Yakima,CLIFFDELL  3204,President,,,write-ins,0,0,0,,,,,
Yakima,COTTONWOOD  3205,President,,,write-ins,0,0,0,,,,,
Yakima,COUNTRY  CLUB  3206,President,,,write-ins,0,0,0,,,,,
Yakima,COWICHE  CANYON  3208,President,,,write-ins,0,0,0,,,,,
Yakima,CRESCENT  3209,President,,,write-ins,0,0,,,,,,
Yakima,E  AHTANUM  3301,President,,,write-ins,0,0,0,,,,,
Yakima,E  GRANGER  3303,President,,,write-ins,0,0,0,,,,,
Yakima,E  MOXEE  3304,President,,,write-ins,1,1,0,,,,,
Yakima,E  NACHES  3305,President,,,write-ins,1,0,1,,,,,
Yakima,E  SELAH  3306,President,,,write-ins,0,0,0,,,,,
Yakima,E  TIETON  3308,President,,,write-ins,0,0,0,,,,,
Yakima,E  TOPPENISH  3309,President,,,write-ins,0,0,0,,,,,
Yakima,E  WAPATO  3310,President,,,write-ins,1,1,0,,,,,
Yakima,E  ZILLAH  3311,President,,,write-ins,0,0,0,,,,,
Yakima,ENGLEWOOD  3312,President,,,write-ins,0,0,0,,,,,
Yakima,ESCHBACH  3313,President,,,write-ins,0,0,0,,,,,
Yakima,FULLBRIGHT  3503,President,,,write-ins,0,0,0,,,,,
Yakima,FIRING  CENTER  3504,President,,,write-ins,0,0,0,,,,,
Yakima,GLADE  3601,President,,,write-ins,0,0,0,,,,,
Yakima,GLEED  3602,President,,,write-ins,2,0,2,,,,,
Yakima,GROMORE  3605,President,,,write-ins,0,0,0,,,,,
Yakima,HARRAH  RURAL  3701,President,,,write-ins,0,0,0,,,,,
Yakima,HARWOOD  3702,President,,,write-ins,0,0,0,,,,,
Yakima,LIBERTY  3902,President,,,write-ins,0,0,0,,,,,
Yakima,LOWER WENAS  3903,President,,,write-ins,1,0,1,,,,,
Yakima,LOWER  NACHES  3904,President,,,write-ins,0,0,0,,,,,
Yakima,MCKINLEY  4001,President,,,write-ins,2,0,2,,,,,
Yakima,MABTON  RURAL  4002,President,,,write-ins,0,0,0,,,,,
Yakima,MOXEE  RURAL  4003,President,,,write-ins,0,0,0,,,,,
Yakima,NACHES  HTS  4101,President,,,write-ins,0,0,0,,,,,
Yakima,NILE  4102,President,,,write-ins,1,1,0,,,,,
Yakima,N  COWICHE  4104,President,,,write-ins,1,1,0,,,,,
Yakima,N  GRANDVIEW  4105,President,,,write-ins,0,0,0,,,,,
Yakima,N  HOLLAND  4106,President,,,write-ins,0,0,0,,,,,
Yakima,N  SELAH  HGTS  4108,President,,,write-ins,0,0,0,,,,,
Yakima,N  SUNNYSIDE  4109,President,,,write-ins,0,0,0,,,,,
Yakima,N  TOPPENISH  4110,President,,,write-ins,0,0,0,,,,,
Yakima,N  GLEED  4111,President,,,write-ins,0,0,0,,,,,
Yakima,N  SELAH  4112,President,,,write-ins,1,0,1,,,,,
Yakima,N  TAMPICO  4114,President,,,write-ins,1,1,0,,,,,
Yakima,N  WENAS  4115,President,,,write-ins,1,1,0,,,,,
Yakima,ORCHARD  4302,President,,,write-ins,1,0,1,,,,,
Yakima,OUTLOOK  4303,President,,,write-ins,0,0,0,,,,,
Yakima,PARKER  HGTS  4401,President,,,write-ins,0,0,0,,,,,
Yakima,POMONA  4402,President,,,write-ins,2,1,1,,,,,
Yakima,REST  HAVEN  4501,President,,,write-ins,0,0,0,,,,,
Yakima,ROZA  4502,President,,,write-ins,0,0,0,,,,,
Yakima,RIMROCK  4503,President,,,write-ins,0,0,0,,,,,
Yakima,ROZA HILL  4504,President,,,write-ins,0,0,0,,,,,
Yakima,SCENIC  4601,President,,,write-ins,0,0,0,,,,,
Yakima,SELAH  CENTRAL  4602,President,,,write-ins,0,0,0,,,,,
Yakima,SELAH  EXTENSION  4603,President,,,write-ins,0,0,0,,,,,
Yakima,SELAH  RURAL  4604,President,,,write-ins,2,0,2,,,,,
Yakima,SHELLER  4605,President,,,write-ins,0,0,0,,,,,
Yakima,SLAVIN  4606,President,,,write-ins,0,0,0,,,,,
Yakima,S  AIRPORT  4607,President,,,write-ins,0,0,0,,,,,
Yakima,S  COWICHE  4609,President,,,write-ins,0,0,0,,,,,
Yakima,S  GRANDVIEW  4610,President,,,write-ins,0,0,0,,,,,
Yakima,S  HOLLAND  4611,President,,,write-ins,0,0,0,,,,,
Yakima,S  NOB  HILL  4613,President,,,write-ins,2,1,1,,,,,
Yakima,S  SUNNYSIDE  4615,President,,,write-ins,0,0,0,,,,,
Yakima,S  TOPPENISH  4616,President,,,write-ins,0,0,0,,,,,
Yakima,SUNNYVALLEY  4618,President,,,write-ins,0,0,0,,,,,
Yakima,SUNTIDES  4621,President,,,write-ins,1,1,0,,,,,
Yakima,S  ZILLAH  4622,President,,,write-ins,0,0,0,,,,,
Yakima,S  AHTANUM  4623,President,,,write-ins,0,0,0,,,,,
Yakima,S  HILLS  4624,President,,,write-ins,1,0,1,,,,,
Yakima,S  WENAS  4625,President,,,write-ins,0,0,0,,,,,
Yakima,SUMMITVIEW  4626,President,,,write-ins,0,0,0,,,,,
Yakima,S  NACHES  HGHTS  4627,President,,,write-ins,0,0,0,,,,,
Yakima,S  OUTLOOK 4628,President,,,write-ins,0,0,0,,,,,
Yakima,TAMPICO 4801,President,,,write-ins,0,0,0,,,,,
Yakima,TERRACE  HGTS  4802,President,,,write-ins,0,0,0,,,,,
Yakima,WANETA  5001,President,,,write-ins,0,0,0,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,President,,,write-ins,0,0,0,,,,,
Yakima,W  AHTANUM  5003,President,,,write-ins,1,0,1,,,,,
Yakima,W  NOB  HILL  5006,President,,,write-ins,0,0,0,,,,,
Yakima,W  PARKER  5007,President,,,write-ins,0,0,0,,,,,
Yakima,W  WAPATO  5009,President,,,write-ins,0,0,0,,,,,
Yakima,WESTVIEW  5010,President,,,write-ins,2,0,2,,,,,
Yakima,WESTWOOD  5011,President,,,write-ins,0,0,0,,,,,
Yakima,WHITE  SWAN  5012,President,,,write-ins,3,0,3,,,,,
Yakima,WIDE  HOLLOW  5013,President,,,write-ins,0,0,0,,,,,
Yakima,WILEY  CITY  5014,President,,,write-ins,0,0,0,,,,,
Yakima,W  SELAH  5016,President,,,write-ins,0,0,0,,,,,
Yakima,W MOXEE  5017,President,,,write-ins,2,1,1,,,,,
Yakima,WEST  VALLEY  5018,President,,,write-ins,1,0,1,,,,,
Yakima,W  WASHINGTON  5020,President,,,write-ins,1,1,0,,,,,
Yakima,YAKIMA  RIDGE  5101,President,,,write-ins,0,0,0,,,,,
Yakima,ZIER  5201,President,,,write-ins,0,0,0,,,,,
YAKIMA WA,YAKIMA WA,President,,,write-ins,83,30,53,,,,,
Yakima,YAKIMA  0101,U S Senate,,D,Maria Cantwell,294,89,205,,,,,
Yakima,YAKIMA  0104,U S Senate,,D,Maria Cantwell,140,60,80,,,,,
Yakima,YAKIMA  0105,U S Senate,,D,Maria Cantwell,45,26,19,,,,,
Yakima,YAKIMA  0109,U S Senate,,D,Maria Cantwell,76,35,41,,,,,
Yakima,YAKIMA  0110,U S Senate,,D,Maria Cantwell,225,105,120,,,,,
Yakima,YAKIMA  0111,U S Senate,,D,Maria Cantwell,153,73,80,,,,,
Yakima,YAKIMA  0114,U S Senate,,D,Maria Cantwell,268,134,134,,,,,
Yakima,YAKIMA  0116,U S Senate,,D,Maria Cantwell,102,39,63,,,,,
Yakima,YAKIMA  0118,U S Senate,,D,Maria Cantwell,91,36,55,,,,,
Yakima,YAKIMA  0120,U S Senate,,D,Maria Cantwell,74,39,35,,,,,
Yakima,YAKIMA  0123,U S Senate,,D,Maria Cantwell,281,99,182,,,,,
Yakima,YAKIMA  0126,U S Senate,,D,Maria Cantwell,370,143,227,,,,,
Yakima,YAKIMA  0127,U S Senate,,D,Maria Cantwell,155,81,74,,,,,
Yakima,YAKIMA  0129,U S Senate,,D,Maria Cantwell,194,101,93,,,,,
Yakima,YAKIMA  0131,U S Senate,,D,Maria Cantwell,263,107,156,,,,,
Yakima,YAKIMA  0133,U S Senate,,D,Maria Cantwell,254,134,120,,,,,
Yakima,YAKIMA  0134,U S Senate,,D,Maria Cantwell,165,71,94,,,,,
Yakima,YAKIMA  0136,U S Senate,,D,Maria Cantwell,227,112,115,,,,,
Yakima,YAKIMA  0138,U S Senate,,D,Maria Cantwell,222,95,127,,,,,
Yakima,YAKIMA  0140,U S Senate,,D,Maria Cantwell,96,37,59,,,,,
Yakima,YAKIMA  0142,U S Senate,,D,Maria Cantwell,275,74,201,,,,,
Yakima,YAKIMA  0143,U S Senate,,D,Maria Cantwell,156,76,80,,,,,
Yakima,YAKIMA  0145,U S Senate,,D,Maria Cantwell,125,49,76,,,,,
Yakima,YAKIMA  0146,U S Senate,,D,Maria Cantwell,201,70,131,,,,,
Yakima,YAKIMA  0149,U S Senate,,D,Maria Cantwell,256,109,147,,,,,
Yakima,YAKIMA  0151,U S Senate,,D,Maria Cantwell,133,40,93,,,,,
Yakima,YAKIMA  0153,U S Senate,,D,Maria Cantwell,234,78,156,,,,,
Yakima,YAKIMA  0154,U S Senate,,D,Maria Cantwell,140,66,74,,,,,
Yakima,YAKIMA  0155,U S Senate,,D,Maria Cantwell,236,92,144,,,,,
Yakima,YAKIMA  0156,U S Senate,,D,Maria Cantwell,226,96,130,,,,,
Yakima,YAKIMA  0161,U S Senate,,D,Maria Cantwell,212,80,132,,,,,
Yakima,YAKIMA  0162,U S Senate,,D,Maria Cantwell,190,83,107,,,,,
Yakima,YAKIMA  0163,U S Senate,,D,Maria Cantwell,169,63,106,,,,,
Yakima,YAKIMA  0164,U S Senate,,D,Maria Cantwell,1,0,1,,,,,
Yakima,YAKIMA  0165,U S Senate,,D,Maria Cantwell,8,6,2,,,,,
Yakima,YAKIMA  0167,U S Senate,,D,Maria Cantwell,169,72,97,,,,,
Yakima,YAKIMA  0169,U S Senate,,D,Maria Cantwell,264,103,161,,,,,
Yakima,YAKIMA  0170,U S Senate,,D,Maria Cantwell,166,73,93,,,,,
Yakima,YAKIMA  0172,U S Senate,,D,Maria Cantwell,281,115,166,,,,,
Yakima,YAKIMA  0174,U S Senate,,D,Maria Cantwell,161,63,98,,,,,
Yakima,YAKIMA  0175,U S Senate,,D,Maria Cantwell,264,93,171,,,,,
Yakima,YAKIMA  0176,U S Senate,,D,Maria Cantwell,152,63,89,,,,,
Yakima,YAKIMA  0179,U S Senate,,D,Maria Cantwell,254,81,173,,,,,
Yakima,YAKIMA  0180,U S Senate,,D,Maria Cantwell,185,88,97,,,,,
Yakima,YAKIMA  0183,U S Senate,,D,Maria Cantwell,303,59,244,,,,,
Yakima,YAKIMA  0184,U S Senate,,D,Maria Cantwell,289,89,200,,,,,
Yakima,YAKIMA  0185,U S Senate,,D,Maria Cantwell,267,91,176,,,,,
Yakima,YAKIMA  0186,U S Senate,,D,Maria Cantwell,71,33,38,,,,,
Yakima,YAKIMA  0190,U S Senate,,D,Maria Cantwell,116,45,71,,,,,
Yakima,GRANDVIEW  0301,U S Senate,,D,Maria Cantwell,83,66,17,,,,,
Yakima,GRANDVIEW  0302,U S Senate,,D,Maria Cantwell,286,151,135,,,,,
Yakima,GRANDVIEW  0303,U S Senate,,D,Maria Cantwell,296,150,146,,,,,
Yakima,GRANDVIEW  0306,U S Senate,,D,Maria Cantwell,273,111,162,,,,,
Yakima,GRANGER 0501,U S Senate,,D,Maria Cantwell,236,135,101,,,,,
Yakima,HARRAH  0701,U S Senate,,D,Maria Cantwell,63,43,20,,,,,
Yakima,MABTON  0901,U S Senate,,D,Maria Cantwell,192,122,70,,,,,
