Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,45,3,1,Total,<NP>,Rejected,14
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 2,45,3,1,Total,NP,Times Over Voted,0
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Registered Voters,290
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Times Counted,114
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Times Under Voted,4
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,<NP>,No,65
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,<NP>,Yes,45
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Times Over Voted,0
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,45,3,1,Total,NP,Registered Voters,79
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,45,3,1,Total,NP,Times Counted,38
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,45,3,1,Total,NP,Times Under Voted,1
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,45,3,1,Total,<NP>,Yes,24
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,45,3,1,Total,<NP>,No,13
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 3,45,3,1,Total,NP,Times Over Voted,0
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Registered Voters,290
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Times Counted,114
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Times Under Voted,4
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,<NP>,Approved,48
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,<NP>,Rejected,62
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Times Over Voted,0
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Registered Voters,290
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Counted,114
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,1
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,<NP>,Yes,47
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,<NP>,No,66
SALAL,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,45,3,1,Total,NP,Registered Voters,79
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,45,3,1,Total,NP,Times Counted,38
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,45,3,1,Total,<NP>,Yes,25
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,45,3,1,Total,<NP>,No,13
SALAL,Northshore School District No. 417 Northshore School District No. 417 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Registered Voters,763
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Times Counted,327
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Times Under Voted,18
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,<NP>,No,169
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,<NP>,Yes,140
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,45,3,1,Total,NP,Times Over Voted,0
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Registered Voters,763
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Times Counted,327
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Times Under Voted,16
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,<NP>,Approved,131
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,<NP>,Rejected,180
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,45,3,1,Total,NP,Times Over Voted,0
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Registered Voters,763
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Counted,327
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,7
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,<NP>,Yes,134
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,<NP>,No,186
CAMAS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
THISTLE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Registered Voters,349
THISTLE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Counted,94
THISTLE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Under Voted,0
THISTLE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,Yes,46
THISTLE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,No,48
THISTLE,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,41,6,9,Total,NP,Registered Voters,308
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,41,6,9,Total,NP,Times Counted,96
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,41,6,9,Total,NP,Times Under Voted,3
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,41,6,9,Total,<NP>,Yes,49
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,41,6,9,Total,<NP>,No,44
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,41,6,9,Total,NP,Times Over Voted,0
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,41,6,9,Total,NP,Registered Voters,308
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,41,6,9,Total,NP,Times Counted,96
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,41,6,9,Total,NP,Times Under Voted,0
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,41,6,9,Total,<NP>,Yes,48
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,41,6,9,Total,<NP>,No,48
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,41,6,9,Total,NP,Times Over Voted,0
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,41,6,9,Total,NP,Registered Voters,308
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,41,6,9,Total,NP,Times Counted,96
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,41,6,9,Total,NP,Times Under Voted,3
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,41,6,9,Total,<NP>,No,46
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,41,6,9,Total,<NP>,Yes,47
BEL 41-3330,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,41,6,9,Total,NP,Times Over Voted,0
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Registered Voters,519
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Counted,52
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Under Voted,2
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,5,9,Total,<NP>,No,11
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,5,9,Total,<NP>,Yes,39
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,5,9,Total,NP,Registered Voters,519
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,5,9,Total,NP,Times Counted,52
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,5,9,Total,NP,Times Under Voted,0
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,5,9,Total,<NP>,Yes,37
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,5,9,Total,<NP>,No,15
KEN 11-3331,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,11,5,9,Total,NP,Times Over Voted,0
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Registered Voters,480
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Counted,160
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,No,89
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,<NP>,Yes,71
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Registered Voters,480
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Counted,160
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Under Voted,6
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,Yes,66
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,<NP>,No,88
KEN 33-3332,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,33,5,9,Total,NP,Times Over Voted,0
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,NP,Registered Voters,497
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,NP,Times Counted,207
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,NP,Times Under Voted,6
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,<NP>,No,116
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,<NP>,Yes,85
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 1,5,3,1,Total,NP,Times Over Voted,0
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,5,3,1,Total,NP,Registered Voters,497
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,5,3,1,Total,NP,Times Counted,207
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,5,3,1,Total,NP,Times Under Voted,14
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,5,3,1,Total,<NP>,Yes,83
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,5,3,1,Total,<NP>,No,110
COOPER,Snoqualmie Valley School District No. 410 Snoqualmie Valley School District No. 410 Proposition No. 2,5,3,1,Total,NP,Times Over Voted,0
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,5,3,1,Total,NP,Registered Voters,486
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,5,3,1,Total,NP,Times Counted,158
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,5,3,1,Total,NP,Times Under Voted,5
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,5,3,1,Total,<NP>,Yes,83
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,5,3,1,Total,<NP>,No,70
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 1,5,3,1,Total,NP,Times Over Voted,0
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,5,3,1,Total,NP,Registered Voters,486
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,5,3,1,Total,NP,Times Counted,158
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,5,3,1,Total,NP,Times Under Voted,4
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,5,3,1,Total,<NP>,No,66
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,5,3,1,Total,<NP>,Yes,88
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 2,5,3,1,Total,NP,Times Over Voted,0
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,5,3,1,Total,NP,Registered Voters,486
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,5,3,1,Total,NP,Times Counted,158
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,5,3,1,Total,NP,Times Under Voted,4
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,5,3,1,Total,<NP>,No,61
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,5,3,1,Total,<NP>,Yes,93
BACUS,Riverview School District No. 407 Riverview School District No. 407 Proposition No. 3,5,3,1,Total,NP,Times Over Voted,0
AUB 31-3335,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,809
AUB 31-3335,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,176
AUB 31-3335,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-3335,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,130
AUB 31-3335,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,46
AUB 31-3335,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,48,6,1,Total,NP,Registered Voters,27
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,48,6,1,Total,NP,Times Counted,7
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,48,6,1,Total,NP,Times Under Voted,0
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,48,6,1,Total,<NP>,Yes,0
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,48,6,1,Total,<NP>,No,7
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 3,48,6,1,Total,NP,Times Over Voted,0
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Registered Voters,399
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Times Counted,132
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Times Under Voted,2
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,<NP>,No,61
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,<NP>,Yes,69
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Times Over Voted,0
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,48,6,1,Total,NP,Registered Voters,399
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,48,6,1,Total,NP,Times Counted,132
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,48,6,1,Total,NP,Times Under Voted,3
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,48,6,1,Total,<NP>,Approved,61
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,48,6,1,Total,<NP>,Rejected,68
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 3,48,6,1,Total,NP,Times Over Voted,0
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,48,6,1,Total,NP,Registered Voters,399
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,48,6,1,Total,NP,Times Counted,132
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,48,6,1,Total,NP,Times Under Voted,8
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,48,6,1,Total,<NP>,Yes,65
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,48,6,1,Total,<NP>,No,59
KIR 48-3337,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 1,48,6,1,Total,NP,Times Over Voted,0
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,48,6,1,Total,NP,Registered Voters,27
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,48,6,1,Total,NP,Times Counted,7
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,48,6,1,Total,NP,Times Under Voted,0
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,48,6,1,Total,<NP>,Yes,1
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,48,6,1,Total,<NP>,No,6
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 1,48,6,1,Total,NP,Times Over Voted,0
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,48,6,1,Total,NP,Registered Voters,27
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,48,6,1,Total,NP,Times Counted,7
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,48,6,1,Total,NP,Times Under Voted,0
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,48,6,1,Total,<NP>,No,6
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,48,6,1,Total,<NP>,Yes,1
KIR 48-3337,Bellevue School District No. 405 Bellevue School District No. 405 Proposition No. 2,48,6,1,Total,NP,Times Over Voted,0
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 2,30,7,8,Total,NP,Registered Voters,386
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 2,30,7,8,Total,NP,Times Counted,113
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 2,30,7,8,Total,NP,Times Under Voted,1
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 2,30,7,8,Total,<NP>,Approved,81
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 2,30,7,8,Total,<NP>,Rejected,31
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 2,30,7,8,Total,NP,Times Over Voted,0
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 1,30,7,8,Total,NP,Registered Voters,386
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 1,30,7,8,Total,NP,Times Counted,113
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 1,30,7,8,Total,NP,Times Under Voted,0
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 1,30,7,8,Total,<NP>,No,27
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 1,30,7,8,Total,<NP>,Yes,86
HERON,Fife School District No. 417 Fife School District No. 417 Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
HERON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Registered Voters,68
HERON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Counted,21
HERON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Under Voted,0
HERON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,Yes,9
HERON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,<NP>,No,12
HERON,Federal Way School District No. 210 Federal Way School District No. 210 Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
CROSS,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Registered Voters,525
CROSS,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Counted,250
CROSS,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Under Voted,0
CROSS,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,<NP>,No,83
CROSS,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,<NP>,Yes,167
CROSS,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
PORTAGE,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Registered Voters,438
PORTAGE,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Counted,219
PORTAGE,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Under Voted,0
PORTAGE,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,<NP>,No,76
PORTAGE,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,<NP>,Yes,143
PORTAGE,Vashon Island School District No. 402 Vashon Island School District No. 402 Proposition No. 1,34,8,7,Total,NP,Times Over Voted,0
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Registered Voters,510
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Times Counted,188
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Times Under Voted,2
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,<NP>,No,104
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,<NP>,Yes,82
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Registered Voters,510
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Times Counted,188
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Times Under Voted,20
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,<NP>,Yes,75
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,<NP>,No,93
KEN 47-3344,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Registered Voters,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Counted,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,No,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,<NP>,Yes,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Registered Voters,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Counted,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Under Voted,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,Yes,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,<NP>,No,0
KEN 47-3352,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,9,8,Total,NP,Times Over Voted,0
BRIDLE TRAILS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Registered Voters,0
BRIDLE TRAILS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Times Counted,0
BRIDLE TRAILS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Times Under Voted,0
BRIDLE TRAILS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,<NP>,No,0
BRIDLE TRAILS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,<NP>,Yes,0
BRIDLE TRAILS,Lake Washington School District No. 414 Lake Washington School District No. 414 Proposition No. 2,48,6,1,Total,NP,Times Over Voted,0
