"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","Total","-1","4663"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 101","101","186"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 101","101","162"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 102","102","280"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 102","102","178"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 103","103","280"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 103","103","286"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 104","104","219"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 104","104","154"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 105","105","268"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 105","105","188"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 106","106","244"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 106","106","181"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 107","107","319"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 107","107","184"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 108","108","226"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 108","108","145"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 109","109","230"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 109","109","250"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 110","110","47"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 110","110","57"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 111","111","323"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 111","111","261"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 112","112","143"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 112","112","148"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","PORT ANGELES 113","113","168"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","PORT ANGELES 113","113","169"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","BELLEVIEW 205","205","156"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","BELLEVIEW 205","205","262"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","BLACK DIAMOND 208","208","139"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","BLACK DIAMOND 208","208","160"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","BLUFFS 210","210","80"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","BLUFFS 210","210","136"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","CLARK 216","216","74"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","CLARK 216","216","84"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","DEER PARK 220","220","155"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","DEER PARK 220","220","285"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","DRY CREEK 224","224","138"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","DRY CREEK 224","224","208"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","ELWHA 230","230","49"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","ELWHA 230","230","80"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","FAIRVIEW 232","232","239"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","FAIRVIEW 232","232","276"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","FRESHWATER BAY 233","233","61"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","FRESHWATER BAY 233","233","106"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","MADISON CREEK 248","248","59"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","MADISON CREEK 248","248","110"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","MOUNT ANGELES 250","250","138"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","MOUNT ANGELES 250","250","99"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","MOUNT PLEASANT 251","251","196"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","MOUNT PLEASANT 251","251","231"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","Yes","OBRIEN 253","253","131"
"PORT ANGELES SCHOOL DISTRICT 121 Proposition 1 Capital Levy to Expand and Renovate Stevens Middle School","CM","No","OBRIEN 253","253","263"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Total","-1","5410"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Total","-1","3549"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 001(*)","1","0"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 001(*)","1","0"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 002(*)","2","0"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 002(*)","2","0"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 003(*)","3","0"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 003(*)","3","0"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 004","4","65"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 004","4","28"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 005","5","62"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 005","5","34"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 006","6","52"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 006","6","21"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 007","7","39"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 007","7","23"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 008","8","76"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 008","8","75"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 009","9","34"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 009","9","19"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 010","10","58"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 010","10","31"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 011","11","25"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 011","11","25"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 012","12","30"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 012","12","19"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 013","13","62"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 013","13","42"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 014","14","43"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 014","14","20"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 015","15","79"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 015","15","72"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 016","16","11"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 016","16","3"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 017","17","38"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 017","17","19"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 018","18","22"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 018","18","18"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 019","19","21"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 019","19","18"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 020","20","14"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 020","20","27"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 021","21","31"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 021","21","17"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 022","22","132"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 022","22","87"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 023","23","155"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 023","23","80"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 024","24","41"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 024","24","40"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 025","25","19"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 025","25","22"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 026","26","47"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 026","26","31"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 027","27","28"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 027","27","21"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 028","28","44"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 028","28","23"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 029","29","43"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 029","29","25"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 030","30","23"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 030","30","15"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 031","31","25"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 031","31","23"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 032","32","242"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 032","32","97"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 033","33","74"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 033","33","37"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 034","34","115"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 034","34","63"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 035","35","82"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 035","35","92"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 036","36","146"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 036","36","74"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 037","37","137"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 037","37","49"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 038","38","95"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 038","38","32"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 039","39","116"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 039","39","74"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 040","40","88"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 040","40","24"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 041","41","72"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 041","41","35"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 042","42","70"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 042","42","38"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 043","43","66"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 043","43","33"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 044","44","49"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 044","44","59"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 045","45","165"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 045","45","81"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 046","46","116"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 046","46","60"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 047","47","14"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 047","47","5"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 048","48","102"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 048","48","47"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 049","49","123"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 049","49","68"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 050","50","123"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 050","50","53"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 051","51","127"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 051","51","68"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 052","52","12"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 052","52","6"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 053","53","80"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 053","53","47"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 054","54","59"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 054","54","25"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 055","55","166"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 055","55","113"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 056","56","58"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 056","56","45"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 057","57","77"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 057","57","50"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 058","58","8"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 058","58","6"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 059","59","151"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 059","59","76"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 060","60","60"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 060","60","29"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 061","61","71"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 061","61","79"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 062","62","170"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 062","62","116"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 063","63","85"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 063","63","78"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 064","64","97"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 064","64","84"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 065","65","22"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 065","65","17"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 066","66","125"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 066","66","102"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 067","67","65"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 067","67","91"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 068","68","5"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 068","68","4"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 069","69","6"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 069","69","15"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 070","70","43"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 070","70","22"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 071","71","41"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 071","71","57"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 072","72","18"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 072","72","54"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 073","73","176"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy No","Pct 073","73","111"
"Pasco School District No. 1 Proposition No. 1 Replacement of Expiring Educational Programs and Operation Levy  ","FR","Levy Yes","Pct 074","74","78"
