"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"School District #116 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL MAINTENANCE AND OPERATION LEVY","PA","No","Raymond W1p2","106","30"
"School District #116 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL MAINTENANCE AND OPERATION LEVY","PA","Yes","Raymond W1p3","107","74"
"School District #116 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL MAINTENANCE AND OPERATION LEVY","PA","No","Raymond W1p3","107","27"
"School District #116 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL MAINTENANCE AND OPERATION LEVY","PA","Yes","Raymond W2","108","75"
"School District #116 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL MAINTENANCE AND OPERATION LEVY","PA","No","Raymond W2","108","41"
"School District #116 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL MAINTENANCE AND OPERATION LEVY","PA","Yes","Raymond W3","110","139"
"School District #116 PROPOSITION NO. 1 REPLACEMENT OF EXPIRING SCHOOL MAINTENANCE AND OPERATION LEVY","PA","No","Raymond W3","110","62"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","Total","-1","5237"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","Total","-1","2627"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0101.333","101","74"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0101.333","101","24"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0102.333","102","19"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0102.333","102","14"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0103.333","103","60"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0103.333","103","23"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0104.333","104","22"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0104.333","104","8"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0105.333","105","36"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0105.333","105","24"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0110.333","110","188"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0110.333","110","79"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0111.333","111","128"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0111.333","111","68"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0112.333","112","22"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0112.333","112","18"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0113.333","113","84"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0113.333","113","52"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0116.333","116","77"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0116.333","116","35"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0118.333","118","56"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0118.333","118","32"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0120.333","120","60"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0120.333","120","37"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0123.333","123","13"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0123.333","123","18"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0124.333","124","28"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0124.333","124","20"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0126.333","126","54"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0126.333","126","31"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0127.333","127","122"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0127.333","127","63"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0129.333","129","75"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0129.333","129","37"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0130.333","130","223"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0130.333","130","111"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0132.333","132","95"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0132.333","132","34"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0133.333","133","261"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0133.333","133","100"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0134.333","134","321"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0134.333","134","112"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0135.333","135","191"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0135.333","135","40"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0138.333","138","306"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0138.333","138","109"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0139.333","139","254"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0139.333","139","106"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0140.333","140","109"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0140.333","140","70"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0142.333","142","88"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0142.333","142","65"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0143.333(*)","143","0"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0143.333(*)","143","0"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0144.333(*)","144","0"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0144.333(*)","144","0"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0145.333","145","67"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0145.333","145","55"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0150.333","150","69"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0150.333","150","47"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0153.333","153","142"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0153.333","153","83"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0154.333","154","146"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0154.333","154","100"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0155.333","155","206"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0155.333","155","85"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0156.333","156","71"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0156.333","156","40"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0158.333","158","35"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0158.333","158","49"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0162.333","162","48"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0162.333","162","19"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0167.","167","174"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0167.","167","100"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0168.","168","213"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0168.","168","101"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0169.3","169","279"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0169.3","169","137"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0170.333","170","83"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0170.333","170","43"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0171.333","171","83"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0171.333","171","46"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0173.333","173","142"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0173.333","173","53"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0175.333","175","88"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0175.333","175","48"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0179.","179","26"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0179.","179","13"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","0184.333","184","145"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","0184.333","184","82"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","2301.3","2301","16"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","2301.3","2301","15"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","2306.3","2306","96"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","2306.3","2306","71"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","3602.(*)","3602","0"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","3602.(*)","3602","0"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","4601.","4601","67"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","4601.","4601","36"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - Yes","4624.3","4624","38"
"YAKIMA SCHOOL DISTRICT #7 Yakima School District No. 7 Proposition No. 1 Replacement Maintenance and Operation Levy","YA","Levy - No","4624.3","4624","45"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","Yes","Total","-1","426"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","No","Total","-1","174"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","Yes","Baleville(*)","1","0"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","No","Baleville(*)","1","0"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","Yes","Bay Center(*)","2","0"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","No","Bay Center(*)","2","0"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","Yes","Eklund Park","4","47"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","No","Eklund Park","4","12"
"School District #118 PROPOSITION NO. 1 EXCESS REPLACEMENT  LEVY","PA","Yes","South Bend 1 R","28","32"
