Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
SEA 46-2350,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2350,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,119
SEA 46-2350,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2350,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,73
SEA 46-2350,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,48
SEA 46-2350,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,413
SEA 46-2350,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2350,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,119
SEA 46-2350,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2350,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,71
SEA 46-2351,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,29
SEA 46-2351,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,309
SEA 46-2351,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2351,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,98
SEA 46-2351,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2351,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,69
SEA 46-2351,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,31
SEA 46-2351,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,309
SEA 46-2351,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2351,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,98
SEA 46-2351,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2351,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,67
SEA 46-2352,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,29
SEA 46-2352,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,327
SEA 46-2352,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,2
SEA 46-2352,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,92
SEA 46-2352,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2352,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,61
SEA 46-2352,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,30
SEA 46-2352,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,327
SEA 46-2352,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2352,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,92
SEA 46-2352,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2352,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,62
SEA 46-2353,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,17
SEA 46-2353,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,550
SEA 46-2353,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2353,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,80
SEA 46-2353,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2353,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,62
SEA 46-2353,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,18
SEA 46-2353,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,550
SEA 46-2353,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2353,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,80
SEA 46-2353,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2353,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,61
SEA 46-2355,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,50
SEA 46-2355,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,366
SEA 46-2355,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2355,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,111
SEA 46-2355,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2355,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,60
SEA 46-2355,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,52
SEA 46-2355,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,366
SEA 46-2355,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2355,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,111
SEA 46-2355,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2355,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,59
SEA 46-2357,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,51
SEA 46-2357,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,493
SEA 46-2357,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2357,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,191
SEA 46-2357,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2357,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,139
SEA 46-2357,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,51
SEA 46-2357,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,493
SEA 46-2357,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,2
SEA 46-2357,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,191
SEA 46-2357,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2357,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,138
SEA 46-2358,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,56
SEA 46-2358,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,881
SEA 46-2358,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2358,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,272
SEA 46-2358,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2358,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,215
SEA 46-2358,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,60
SEA 46-2358,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,881
SEA 46-2358,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2358,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,272
SEA 46-2358,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2358,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,212
SEA 46-2359,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,No,41
SEA 46-2359,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Registered Voters,339
SEA 46-2359,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2359,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Counted,101
SEA 46-2359,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2359,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Yes,60
SEA 46-2359,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,No,39
SEA 46-2359,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Registered Voters,339
SEA 46-2359,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2359,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Counted,101
SEA 46-2359,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2359,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Yes,62
SEA 46-2360,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,No,23
SEA 46-2360,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Registered Voters,504
SEA 46-2360,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2360,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Counted,91
SEA 46-2360,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2360,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Yes,68
SEA 46-2360,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,No,25
SEA 46-2360,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Registered Voters,504
SEA 46-2360,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2360,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Counted,91
SEA 46-2360,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2360,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Yes,66
SEA 46-2361,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,No,40
SEA 46-2361,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Registered Voters,366
SEA 46-2361,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2361,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Counted,91
SEA 46-2361,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2361,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Yes,51
SEA 46-2361,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,No,38
SEA 46-2361,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Registered Voters,366
SEA 46-2361,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2361,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Counted,91
SEA 46-2361,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2361,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Yes,53
SEA 46-2363,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,No,29
SEA 46-2363,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Registered Voters,374
SEA 46-2363,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2363,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Counted,102
SEA 46-2363,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2363,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Yes,73
SEA 46-2363,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,No,26
SEA 46-2363,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Registered Voters,374
SEA 46-2363,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2363,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Counted,102
SEA 46-2363,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2363,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Yes,76
SEA 46-2364,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,No,32
SEA 46-2364,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Registered Voters,352
SEA 46-2364,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Blank Voted,2
SEA 46-2364,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Counted,89
SEA 46-2364,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2364,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Yes,55
SEA 46-2364,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,No,32
SEA 46-2364,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Registered Voters,352
SEA 46-2364,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Blank Voted,1
SEA 46-2364,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Counted,89
SEA 46-2364,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2364,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Yes,56
SEA 46-2366,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,No,58
SEA 46-2366,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Registered Voters,448
SEA 46-2366,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2366,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Counted,138
SEA 46-2366,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2366,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Yes,80
SEA 46-2366,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,No,61
SEA 46-2366,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Registered Voters,448
SEA 46-2366,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2366,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Counted,138
SEA 46-2366,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2366,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Yes,77
SEA 46-2367,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,28
SEA 46-2367,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,457
SEA 46-2367,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2367,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,100
SEA 46-2367,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2367,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,72
SEA 46-2367,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,32
SEA 46-2367,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,457
SEA 46-2367,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2367,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,100
SEA 46-2367,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2367,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,68
SEA 46-2369,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,34
SEA 46-2369,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,425
SEA 46-2369,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,4
SEA 46-2369,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,138
SEA 46-2369,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2369,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,100
SEA 46-2369,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,39
SEA 46-2369,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,425
SEA 46-2369,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2369,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,138
SEA 46-2369,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2369,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,99
SEA 46-2370,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,12
SEA 46-2370,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,437
SEA 46-2370,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2370,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,63
SEA 46-2370,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2370,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,51
SEA 46-2370,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,12
SEA 46-2370,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,437
SEA 46-2370,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2370,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,63
SEA 46-2370,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2370,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,51
SEA 46-2371,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,61
SEA 46-2371,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,661
SEA 46-2371,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,2
SEA 46-2371,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,191
SEA 46-2371,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,1
SEA 46-2371,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,127
SEA 46-2371,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,60
SEA 46-2371,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,661
SEA 46-2371,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2371,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,191
SEA 46-2371,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2371,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,130
SEA 46-2373,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,36
SEA 46-2373,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,795
SEA 46-2373,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2373,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,160
SEA 46-2373,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2373,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,124
SEA 46-2373,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,42
SEA 46-2373,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,795
SEA 46-2373,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2373,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,160
SEA 46-2373,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2373,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,118
SEA 46-2375,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,34
SEA 46-2375,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,315
SEA 46-2375,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,2
SEA 46-2375,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,114
SEA 46-2375,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2375,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,78
SEA 46-2375,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,37
SEA 46-2375,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,315
SEA 46-2375,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2375,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,114
SEA 46-2375,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2375,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,77
SEA 46-2377,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,64
SEA 46-2377,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,564
SEA 46-2377,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2377,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,265
SEA 46-2377,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2377,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,201
SEA 46-2377,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,67
SEA 46-2377,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,564
SEA 46-2377,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2377,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,265
SEA 46-2377,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2377,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,198
SEA 46-2378,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,33
SEA 46-2378,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,319
SEA 46-2378,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2378,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,110
SEA 46-2378,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2378,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,77
SEA 46-2378,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,32
SEA 46-2378,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,319
SEA 46-2378,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2378,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,110
SEA 46-2378,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2378,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,78
SEA 46-2379,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,63
SEA 46-2379,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,560
SEA 46-2379,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,1
SEA 46-2379,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,196
SEA 46-2379,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2379,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,132
SEA 46-2379,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,64
SEA 46-2379,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,560
SEA 46-2379,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2379,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,196
SEA 46-2379,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2379,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,132
SEA 46-2500,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,No,28
SEA 46-2500,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Registered Voters,346
SEA 46-2500,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2500,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Counted,114
SEA 46-2500,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2500,Seattle School District No. 1 Proposition No. 1,46,1,7,Total,NP,Yes,86
SEA 46-2500,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,No,28
SEA 46-2500,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Registered Voters,346
SEA 46-2500,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Blank Voted,0
SEA 46-2500,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Counted,114
SEA 46-2500,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Times Over Voted,0
SEA 46-2500,Seattle School District No. 1 Proposition No. 2,46,1,7,Total,NP,Yes,86
SEA 46-2619,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,No,39
SEA 46-2619,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Registered Voters,542
SEA 46-2619,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2619,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Counted,116
SEA 46-2619,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Times Over Voted,0
SEA 46-2619,Seattle School District No. 1 Proposition No. 1,46,4,7,Total,NP,Yes,77
SEA 46-2619,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,No,39
SEA 46-2619,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Registered Voters,542
SEA 46-2619,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Blank Voted,0
SEA 46-2619,Seattle School District No. 1 Proposition No. 2,46,4,7,Total,NP,Times Counted,116
