Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
SEA 43-2544,Republican Party,43,4,7,Total,NP,Ted Cruz,0
SEA 43-2544,Republican Party,43,4,7,Total,NP,Times Blank Voted,57
SEA 43-2544,Republican Party,43,4,7,Total,NP,Times Counted,70
SEA 43-2544,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-2544,Republican Party,43,4,7,Total,NP,Write-In,0
SEA 43-2545,Democratic Party,43,8,7,Total,NP,Bernie Sanders,98
SEA 43-2545,Democratic Party,43,8,7,Total,NP,Hillary Clinton,94
SEA 43-2545,Democratic Party,43,8,7,Total,NP,Registered Voters,700
SEA 43-2545,Democratic Party,43,8,7,Total,NP,Times Blank Voted,12
SEA 43-2545,Democratic Party,43,8,7,Total,NP,Times Counted,205
SEA 43-2545,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2545,Democratic Party,43,8,7,Total,NP,Write-In,1
SEA 43-2545,Republican Party,43,8,7,Total,NP,Ben Carson,0
SEA 43-2545,Republican Party,43,8,7,Total,NP,Donald J. Trump,11
SEA 43-2545,Republican Party,43,8,7,Total,NP,John R. Kasich,0
SEA 43-2545,Republican Party,43,8,7,Total,NP,Registered Voters,700
SEA 43-2545,Republican Party,43,8,7,Total,NP,Ted Cruz,1
SEA 43-2545,Republican Party,43,8,7,Total,NP,Times Blank Voted,193
SEA 43-2545,Republican Party,43,8,7,Total,NP,Times Counted,205
SEA 43-2545,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2545,Republican Party,43,8,7,Total,NP,Write-In,0
SEA 43-2546,Democratic Party,43,8,7,Total,NP,Bernie Sanders,68
SEA 43-2546,Democratic Party,43,8,7,Total,NP,Hillary Clinton,46
SEA 43-2546,Democratic Party,43,8,7,Total,NP,Registered Voters,345
SEA 43-2546,Democratic Party,43,8,7,Total,NP,Times Blank Voted,2
SEA 43-2546,Democratic Party,43,8,7,Total,NP,Times Counted,116
SEA 43-2546,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2546,Democratic Party,43,8,7,Total,NP,Write-In,0
SEA 43-2546,Republican Party,43,8,7,Total,NP,Ben Carson,0
SEA 43-2546,Republican Party,43,8,7,Total,NP,Donald J. Trump,2
SEA 43-2546,Republican Party,43,8,7,Total,NP,John R. Kasich,0
SEA 43-2546,Republican Party,43,8,7,Total,NP,Registered Voters,345
SEA 43-2546,Republican Party,43,8,7,Total,NP,Ted Cruz,0
SEA 43-2546,Republican Party,43,8,7,Total,NP,Times Blank Voted,114
SEA 43-2546,Republican Party,43,8,7,Total,NP,Times Counted,116
SEA 43-2546,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2546,Republican Party,43,8,7,Total,NP,Write-In,0
SEA 43-2547,Democratic Party,43,8,7,Total,NP,Bernie Sanders,62
SEA 43-2547,Democratic Party,43,8,7,Total,NP,Hillary Clinton,37
SEA 43-2547,Democratic Party,43,8,7,Total,NP,Registered Voters,421
SEA 43-2547,Democratic Party,43,8,7,Total,NP,Times Blank Voted,2
SEA 43-2547,Democratic Party,43,8,7,Total,NP,Times Counted,101
SEA 43-2547,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2547,Democratic Party,43,8,7,Total,NP,Write-In,0
SEA 43-2547,Republican Party,43,8,7,Total,NP,Ben Carson,0
SEA 43-2547,Republican Party,43,8,7,Total,NP,Donald J. Trump,1
SEA 43-2547,Republican Party,43,8,7,Total,NP,John R. Kasich,0
SEA 43-2547,Republican Party,43,8,7,Total,NP,Registered Voters,421
SEA 43-2547,Republican Party,43,8,7,Total,NP,Ted Cruz,1
SEA 43-2547,Republican Party,43,8,7,Total,NP,Times Blank Voted,99
SEA 43-2547,Republican Party,43,8,7,Total,NP,Times Counted,101
SEA 43-2547,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2547,Republican Party,43,8,7,Total,NP,Write-In,0
SEA 43-2549,Democratic Party,43,8,7,Total,NP,Bernie Sanders,88
SEA 43-2549,Democratic Party,43,8,7,Total,NP,Hillary Clinton,102
SEA 43-2549,Democratic Party,43,8,7,Total,NP,Registered Voters,710
SEA 43-2549,Democratic Party,43,8,7,Total,NP,Times Blank Voted,23
SEA 43-2549,Democratic Party,43,8,7,Total,NP,Times Counted,213
SEA 43-2549,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2549,Democratic Party,43,8,7,Total,NP,Write-In,0
SEA 43-2549,Republican Party,43,8,7,Total,NP,Ben Carson,1
SEA 43-2549,Republican Party,43,8,7,Total,NP,Donald J. Trump,20
SEA 43-2549,Republican Party,43,8,7,Total,NP,John R. Kasich,0
SEA 43-2549,Republican Party,43,8,7,Total,NP,Registered Voters,710
SEA 43-2549,Republican Party,43,8,7,Total,NP,Ted Cruz,0
SEA 43-2549,Republican Party,43,8,7,Total,NP,Times Blank Voted,190
SEA 43-2549,Republican Party,43,8,7,Total,NP,Times Counted,213
SEA 43-2549,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2549,Republican Party,43,8,7,Total,NP,Write-In,2
SEA 43-2550,Democratic Party,43,8,7,Total,NP,Bernie Sanders,69
SEA 43-2550,Democratic Party,43,8,7,Total,NP,Hillary Clinton,49
SEA 43-2550,Democratic Party,43,8,7,Total,NP,Registered Voters,414
SEA 43-2550,Democratic Party,43,8,7,Total,NP,Times Blank Voted,1
SEA 43-2550,Democratic Party,43,8,7,Total,NP,Times Counted,119
SEA 43-2550,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2550,Democratic Party,43,8,7,Total,NP,Write-In,0
SEA 43-2550,Republican Party,43,8,7,Total,NP,Ben Carson,0
SEA 43-2550,Republican Party,43,8,7,Total,NP,Donald J. Trump,1
SEA 43-2550,Republican Party,43,8,7,Total,NP,John R. Kasich,0
SEA 43-2550,Republican Party,43,8,7,Total,NP,Registered Voters,414
SEA 43-2550,Republican Party,43,8,7,Total,NP,Ted Cruz,0
SEA 43-2550,Republican Party,43,8,7,Total,NP,Times Blank Voted,118
SEA 43-2550,Republican Party,43,8,7,Total,NP,Times Counted,119
SEA 43-2550,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2550,Republican Party,43,8,7,Total,NP,Write-In,0
SEA 43-2850,Democratic Party,43,4,7,Total,NP,Bernie Sanders,46
SEA 43-2850,Democratic Party,43,4,7,Total,NP,Hillary Clinton,53
SEA 43-2850,Democratic Party,43,4,7,Total,NP,Registered Voters,411
SEA 43-2850,Democratic Party,43,4,7,Total,NP,Times Blank Voted,14
SEA 43-2850,Democratic Party,43,4,7,Total,NP,Times Counted,113
SEA 43-2850,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-2850,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-2850,Republican Party,43,4,7,Total,NP,Ben Carson,1
SEA 43-2850,Republican Party,43,4,7,Total,NP,Donald J. Trump,11
SEA 43-2850,Republican Party,43,4,7,Total,NP,John R. Kasich,0
SEA 43-2850,Republican Party,43,4,7,Total,NP,Registered Voters,411
SEA 43-2850,Republican Party,43,4,7,Total,NP,Ted Cruz,1
SEA 43-2850,Republican Party,43,4,7,Total,NP,Times Blank Voted,99
SEA 43-2850,Republican Party,43,4,7,Total,NP,Times Counted,113
SEA 43-2850,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-2850,Republican Party,43,4,7,Total,NP,Write-In,1
SEA 43-2852,Democratic Party,43,8,7,Total,NP,Bernie Sanders,78
SEA 43-2852,Democratic Party,43,8,7,Total,NP,Hillary Clinton,48
SEA 43-2852,Democratic Party,43,8,7,Total,NP,Registered Voters,561
SEA 43-2852,Democratic Party,43,8,7,Total,NP,Times Blank Voted,9
SEA 43-2852,Democratic Party,43,8,7,Total,NP,Times Counted,135
SEA 43-2852,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2852,Democratic Party,43,8,7,Total,NP,Write-In,0
SEA 43-2852,Republican Party,43,8,7,Total,NP,Ben Carson,0
SEA 43-2852,Republican Party,43,8,7,Total,NP,Donald J. Trump,4
SEA 43-2852,Republican Party,43,8,7,Total,NP,John R. Kasich,3
SEA 43-2852,Republican Party,43,8,7,Total,NP,Registered Voters,561
SEA 43-2852,Republican Party,43,8,7,Total,NP,Ted Cruz,0
SEA 43-2852,Republican Party,43,8,7,Total,NP,Times Blank Voted,126
SEA 43-2852,Republican Party,43,8,7,Total,NP,Times Counted,135
SEA 43-2852,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2852,Republican Party,43,8,7,Total,NP,Write-In,2
SEA 43-2853,Democratic Party,43,8,7,Total,NP,Bernie Sanders,43
SEA 43-2853,Democratic Party,43,8,7,Total,NP,Hillary Clinton,49
SEA 43-2853,Democratic Party,43,8,7,Total,NP,Registered Voters,447
SEA 43-2853,Democratic Party,43,8,7,Total,NP,Times Blank Voted,5
SEA 43-2853,Democratic Party,43,8,7,Total,NP,Times Counted,97
SEA 43-2853,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2853,Democratic Party,43,8,7,Total,NP,Write-In,0
SEA 43-2853,Republican Party,43,8,7,Total,NP,Ben Carson,0
SEA 43-2853,Republican Party,43,8,7,Total,NP,Donald J. Trump,1
SEA 43-2853,Republican Party,43,8,7,Total,NP,John R. Kasich,1
SEA 43-2853,Republican Party,43,8,7,Total,NP,Registered Voters,447
SEA 43-2853,Republican Party,43,8,7,Total,NP,Ted Cruz,1
SEA 43-2853,Republican Party,43,8,7,Total,NP,Times Blank Voted,92
SEA 43-2853,Republican Party,43,8,7,Total,NP,Times Counted,97
SEA 43-2853,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-2853,Republican Party,43,8,7,Total,NP,Write-In,2
SEA 43-2862,Democratic Party,43,4,7,Total,NP,Bernie Sanders,56
SEA 43-2862,Democratic Party,43,4,7,Total,NP,Hillary Clinton,74
SEA 43-2862,Democratic Party,43,4,7,Total,NP,Registered Voters,585
SEA 43-2862,Democratic Party,43,4,7,Total,NP,Times Blank Voted,20
SEA 43-2862,Democratic Party,43,4,7,Total,NP,Times Counted,151
SEA 43-2862,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-2862,Democratic Party,43,4,7,Total,NP,Write-In,1
SEA 43-2862,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-2862,Republican Party,43,4,7,Total,NP,Donald J. Trump,13
SEA 43-2862,Republican Party,43,4,7,Total,NP,John R. Kasich,6
SEA 43-2862,Republican Party,43,4,7,Total,NP,Registered Voters,585
SEA 43-2862,Republican Party,43,4,7,Total,NP,Ted Cruz,1
SEA 43-2862,Republican Party,43,4,7,Total,NP,Times Blank Voted,131
SEA 43-2862,Republican Party,43,4,7,Total,NP,Times Counted,151
SEA 43-2862,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-2862,Republican Party,43,4,7,Total,NP,Write-In,0
SEA 43-2928,Democratic Party,43,2,7,Total,NP,Bernie Sanders,99
SEA 43-2928,Democratic Party,43,2,7,Total,NP,Hillary Clinton,89
SEA 43-2928,Democratic Party,43,2,7,Total,NP,Registered Voters,644
SEA 43-2928,Democratic Party,43,2,7,Total,NP,Times Blank Voted,17
SEA 43-2928,Democratic Party,43,2,7,Total,NP,Times Counted,206
SEA 43-2928,Democratic Party,43,2,7,Total,NP,Times Over Voted,0
SEA 43-2928,Democratic Party,43,2,7,Total,NP,Write-In,1
SEA 43-2928,Republican Party,43,2,7,Total,NP,Ben Carson,1
SEA 43-2928,Republican Party,43,2,7,Total,NP,Donald J. Trump,13
SEA 43-2928,Republican Party,43,2,7,Total,NP,John R. Kasich,0
SEA 43-2928,Republican Party,43,2,7,Total,NP,Registered Voters,644
SEA 43-2928,Republican Party,43,2,7,Total,NP,Ted Cruz,1
SEA 43-2928,Republican Party,43,2,7,Total,NP,Times Blank Voted,189
SEA 43-2928,Republican Party,43,2,7,Total,NP,Times Counted,206
SEA 43-2928,Republican Party,43,2,7,Total,NP,Times Over Voted,0
SEA 43-2928,Republican Party,43,2,7,Total,NP,Write-In,2
SEA 43-2987,Democratic Party,43,2,7,Total,NP,Bernie Sanders,29
SEA 43-2987,Democratic Party,43,2,7,Total,NP,Hillary Clinton,11
SEA 43-2987,Democratic Party,43,2,7,Total,NP,Registered Voters,608
SEA 43-2987,Democratic Party,43,2,7,Total,NP,Times Blank Voted,9
SEA 43-2987,Democratic Party,43,2,7,Total,NP,Times Counted,49
SEA 43-2987,Democratic Party,43,2,7,Total,NP,Times Over Voted,0
SEA 43-2987,Democratic Party,43,2,7,Total,NP,Write-In,0
SEA 43-2987,Republican Party,43,2,7,Total,NP,Ben Carson,0
SEA 43-2987,Republican Party,43,2,7,Total,NP,Donald J. Trump,4
SEA 43-2987,Republican Party,43,2,7,Total,NP,John R. Kasich,1
SEA 43-2987,Republican Party,43,2,7,Total,NP,Registered Voters,608
SEA 43-2987,Republican Party,43,2,7,Total,NP,Ted Cruz,3
SEA 43-2987,Republican Party,43,2,7,Total,NP,Times Blank Voted,40
SEA 43-2987,Republican Party,43,2,7,Total,NP,Times Counted,49
SEA 43-2987,Republican Party,43,2,7,Total,NP,Times Over Voted,0
SEA 43-2987,Republican Party,43,2,7,Total,NP,Write-In,1
SEA 43-3230,Democratic Party,43,4,7,Total,NP,Bernie Sanders,56
SEA 43-3230,Democratic Party,43,4,7,Total,NP,Hillary Clinton,113
SEA 43-3230,Democratic Party,43,4,7,Total,NP,Registered Voters,654
SEA 43-3230,Democratic Party,43,4,7,Total,NP,Times Blank Voted,42
SEA 43-3230,Democratic Party,43,4,7,Total,NP,Times Counted,211
SEA 43-3230,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3230,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3230,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3230,Republican Party,43,4,7,Total,NP,Donald J. Trump,26
SEA 43-3230,Republican Party,43,4,7,Total,NP,John R. Kasich,10
SEA 43-3230,Republican Party,43,4,7,Total,NP,Registered Voters,654
SEA 43-3230,Republican Party,43,4,7,Total,NP,Ted Cruz,5
SEA 43-3230,Republican Party,43,4,7,Total,NP,Times Blank Voted,169
SEA 43-3230,Republican Party,43,4,7,Total,NP,Times Counted,211
SEA 43-3230,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3230,Republican Party,43,4,7,Total,NP,Write-In,1
SEA 43-3262,Democratic Party,43,4,7,Total,NP,Bernie Sanders,33
SEA 43-3262,Democratic Party,43,4,7,Total,NP,Hillary Clinton,55
SEA 43-3262,Democratic Party,43,4,7,Total,NP,Registered Voters,316
SEA 43-3262,Democratic Party,43,4,7,Total,NP,Times Blank Voted,9
SEA 43-3262,Democratic Party,43,4,7,Total,NP,Times Counted,97
SEA 43-3262,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3262,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3262,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3262,Republican Party,43,4,7,Total,NP,Donald J. Trump,4
SEA 43-3262,Republican Party,43,4,7,Total,NP,John R. Kasich,3
SEA 43-3262,Republican Party,43,4,7,Total,NP,Registered Voters,316
SEA 43-3262,Republican Party,43,4,7,Total,NP,Ted Cruz,1
SEA 43-3262,Republican Party,43,4,7,Total,NP,Times Blank Voted,88
SEA 43-3262,Republican Party,43,4,7,Total,NP,Times Counted,97
SEA 43-3262,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3262,Republican Party,43,4,7,Total,NP,Write-In,1
SEA 43-3320,Democratic Party,43,4,7,Total,NP,Bernie Sanders,45
SEA 43-3320,Democratic Party,43,4,7,Total,NP,Hillary Clinton,62
SEA 43-3320,Democratic Party,43,4,7,Total,NP,Registered Voters,488
SEA 43-3320,Democratic Party,43,4,7,Total,NP,Times Blank Voted,26
SEA 43-3320,Democratic Party,43,4,7,Total,NP,Times Counted,133
SEA 43-3320,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3320,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3320,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3320,Republican Party,43,4,7,Total,NP,Donald J. Trump,18
SEA 43-3320,Republican Party,43,4,7,Total,NP,John R. Kasich,4
SEA 43-3320,Republican Party,43,4,7,Total,NP,Registered Voters,488
SEA 43-3320,Republican Party,43,4,7,Total,NP,Ted Cruz,3
SEA 43-3320,Republican Party,43,4,7,Total,NP,Times Blank Voted,107
SEA 43-3320,Republican Party,43,4,7,Total,NP,Times Counted,133
SEA 43-3320,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3320,Republican Party,43,4,7,Total,NP,Write-In,1
SEA 43-3424,Democratic Party,43,2,7,Total,NP,Bernie Sanders,35
SEA 43-3424,Democratic Party,43,2,7,Total,NP,Hillary Clinton,84
SEA 43-3424,Democratic Party,43,2,7,Total,NP,Registered Voters,402
SEA 43-3424,Democratic Party,43,2,7,Total,NP,Times Blank Voted,9
SEA 43-3424,Democratic Party,43,2,7,Total,NP,Times Counted,128
SEA 43-3424,Democratic Party,43,2,7,Total,NP,Times Over Voted,0
SEA 43-3424,Democratic Party,43,2,7,Total,NP,Write-In,0
SEA 43-3424,Republican Party,43,2,7,Total,NP,Ben Carson,1
SEA 43-3424,Republican Party,43,2,7,Total,NP,Donald J. Trump,5
SEA 43-3424,Republican Party,43,2,7,Total,NP,John R. Kasich,3
SEA 43-3424,Republican Party,43,2,7,Total,NP,Registered Voters,402
SEA 43-3424,Republican Party,43,2,7,Total,NP,Ted Cruz,0
SEA 43-3424,Republican Party,43,2,7,Total,NP,Times Blank Voted,119
SEA 43-3424,Republican Party,43,2,7,Total,NP,Times Counted,128
SEA 43-3424,Republican Party,43,2,7,Total,NP,Times Over Voted,0
SEA 43-3424,Republican Party,43,2,7,Total,NP,Write-In,0
SEA 43-3497,Democratic Party,43,8,7,Total,NP,Bernie Sanders,59
SEA 43-3497,Democratic Party,43,8,7,Total,NP,Hillary Clinton,59
SEA 43-3497,Democratic Party,43,8,7,Total,NP,Registered Voters,579
SEA 43-3497,Democratic Party,43,8,7,Total,NP,Times Blank Voted,28
SEA 43-3497,Democratic Party,43,8,7,Total,NP,Times Counted,146
SEA 43-3497,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-3497,Democratic Party,43,8,7,Total,NP,Write-In,0
SEA 43-3497,Republican Party,43,8,7,Total,NP,Ben Carson,0
SEA 43-3497,Republican Party,43,8,7,Total,NP,Donald J. Trump,19
SEA 43-3497,Republican Party,43,8,7,Total,NP,John R. Kasich,7
SEA 43-3497,Republican Party,43,8,7,Total,NP,Registered Voters,579
SEA 43-3497,Republican Party,43,8,7,Total,NP,Ted Cruz,1
SEA 43-3497,Republican Party,43,8,7,Total,NP,Times Blank Voted,118
SEA 43-3497,Republican Party,43,8,7,Total,NP,Times Counted,146
SEA 43-3497,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-3497,Republican Party,43,8,7,Total,NP,Write-In,1
SEA 43-3570,Democratic Party,43,4,7,Total,NP,Bernie Sanders,82
SEA 43-3570,Democratic Party,43,4,7,Total,NP,Hillary Clinton,73
SEA 43-3570,Democratic Party,43,4,7,Total,NP,Registered Voters,635
SEA 43-3570,Democratic Party,43,4,7,Total,NP,Times Blank Voted,11
SEA 43-3570,Democratic Party,43,4,7,Total,NP,Times Counted,167
SEA 43-3570,Democratic Party,43,4,7,Total,NP,Times Over Voted,1
SEA 43-3570,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3570,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3570,Republican Party,43,4,7,Total,NP,Donald J. Trump,7
SEA 43-3570,Republican Party,43,4,7,Total,NP,John R. Kasich,0
SEA 43-3570,Republican Party,43,4,7,Total,NP,Registered Voters,635
SEA 43-3570,Republican Party,43,4,7,Total,NP,Ted Cruz,2
SEA 43-3570,Republican Party,43,4,7,Total,NP,Times Blank Voted,156
SEA 43-3570,Republican Party,43,4,7,Total,NP,Times Counted,167
SEA 43-3570,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3570,Republican Party,43,4,7,Total,NP,Write-In,2
SEA 43-3571,Democratic Party,43,4,7,Total,NP,Bernie Sanders,55
SEA 43-3571,Democratic Party,43,4,7,Total,NP,Hillary Clinton,35
SEA 43-3571,Democratic Party,43,4,7,Total,NP,Registered Voters,453
SEA 43-3571,Democratic Party,43,4,7,Total,NP,Times Blank Voted,20
SEA 43-3571,Democratic Party,43,4,7,Total,NP,Times Counted,110
SEA 43-3571,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3571,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3571,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3571,Republican Party,43,4,7,Total,NP,Donald J. Trump,11
SEA 43-3571,Republican Party,43,4,7,Total,NP,John R. Kasich,6
SEA 43-3571,Republican Party,43,4,7,Total,NP,Registered Voters,453
SEA 43-3571,Republican Party,43,4,7,Total,NP,Ted Cruz,0
SEA 43-3571,Republican Party,43,4,7,Total,NP,Times Blank Voted,91
SEA 43-3571,Republican Party,43,4,7,Total,NP,Times Counted,110
SEA 43-3571,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3571,Republican Party,43,4,7,Total,NP,Write-In,2
SEA 43-3595,Democratic Party,43,8,7,Total,NP,Bernie Sanders,77
SEA 43-3595,Democratic Party,43,8,7,Total,NP,Hillary Clinton,113
SEA 43-3595,Democratic Party,43,8,7,Total,NP,Registered Voters,570
SEA 43-3595,Democratic Party,43,8,7,Total,NP,Times Blank Voted,45
SEA 43-3595,Democratic Party,43,8,7,Total,NP,Times Counted,236
SEA 43-3595,Democratic Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-3595,Democratic Party,43,8,7,Total,NP,Write-In,1
SEA 43-3595,Republican Party,43,8,7,Total,NP,Ben Carson,2
SEA 43-3595,Republican Party,43,8,7,Total,NP,Donald J. Trump,21
SEA 43-3595,Republican Party,43,8,7,Total,NP,John R. Kasich,19
SEA 43-3595,Republican Party,43,8,7,Total,NP,Registered Voters,570
SEA 43-3595,Republican Party,43,8,7,Total,NP,Ted Cruz,2
SEA 43-3595,Republican Party,43,8,7,Total,NP,Times Blank Voted,191
SEA 43-3595,Republican Party,43,8,7,Total,NP,Times Counted,236
SEA 43-3595,Republican Party,43,8,7,Total,NP,Times Over Voted,0
SEA 43-3595,Republican Party,43,8,7,Total,NP,Write-In,1
SEA 43-3628,Democratic Party,43,4,7,Total,NP,Bernie Sanders,74
SEA 43-3628,Democratic Party,43,4,7,Total,NP,Hillary Clinton,120
SEA 43-3628,Democratic Party,43,4,7,Total,NP,Registered Voters,553
SEA 43-3628,Democratic Party,43,4,7,Total,NP,Times Blank Voted,29
SEA 43-3628,Democratic Party,43,4,7,Total,NP,Times Counted,224
SEA 43-3628,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3628,Democratic Party,43,4,7,Total,NP,Write-In,1
SEA 43-3628,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3628,Republican Party,43,4,7,Total,NP,Donald J. Trump,23
SEA 43-3628,Republican Party,43,4,7,Total,NP,John R. Kasich,5
SEA 43-3628,Republican Party,43,4,7,Total,NP,Registered Voters,553
SEA 43-3628,Republican Party,43,4,7,Total,NP,Ted Cruz,1
SEA 43-3628,Republican Party,43,4,7,Total,NP,Times Blank Voted,195
SEA 43-3628,Republican Party,43,4,7,Total,NP,Times Counted,224
SEA 43-3628,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3628,Republican Party,43,4,7,Total,NP,Write-In,0
SEA 43-3665,Democratic Party,43,4,7,Total,NP,Bernie Sanders,52
SEA 43-3665,Democratic Party,43,4,7,Total,NP,Hillary Clinton,85
SEA 43-3665,Democratic Party,43,4,7,Total,NP,Registered Voters,507
SEA 43-3665,Democratic Party,43,4,7,Total,NP,Times Blank Voted,38
SEA 43-3665,Democratic Party,43,4,7,Total,NP,Times Counted,175
SEA 43-3665,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3665,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3665,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3665,Republican Party,43,4,7,Total,NP,Donald J. Trump,23
SEA 43-3665,Republican Party,43,4,7,Total,NP,John R. Kasich,9
SEA 43-3665,Republican Party,43,4,7,Total,NP,Registered Voters,507
SEA 43-3665,Republican Party,43,4,7,Total,NP,Ted Cruz,5
SEA 43-3665,Republican Party,43,4,7,Total,NP,Times Blank Voted,137
SEA 43-3665,Republican Party,43,4,7,Total,NP,Times Counted,175
SEA 43-3665,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3665,Republican Party,43,4,7,Total,NP,Write-In,1
SEA 43-3685,Democratic Party,43,4,7,Total,NP,Bernie Sanders,48
SEA 43-3685,Democratic Party,43,4,7,Total,NP,Hillary Clinton,47
SEA 43-3685,Democratic Party,43,4,7,Total,NP,Registered Voters,277
SEA 43-3685,Democratic Party,43,4,7,Total,NP,Times Blank Voted,8
SEA 43-3685,Democratic Party,43,4,7,Total,NP,Times Counted,103
SEA 43-3685,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3685,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3685,Republican Party,43,4,7,Total,NP,Ben Carson,0
SEA 43-3685,Republican Party,43,4,7,Total,NP,Donald J. Trump,6
SEA 43-3685,Republican Party,43,4,7,Total,NP,John R. Kasich,2
SEA 43-3685,Republican Party,43,4,7,Total,NP,Registered Voters,277
SEA 43-3685,Republican Party,43,4,7,Total,NP,Ted Cruz,0
SEA 43-3685,Republican Party,43,4,7,Total,NP,Times Blank Voted,95
SEA 43-3685,Republican Party,43,4,7,Total,NP,Times Counted,103
SEA 43-3685,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3685,Republican Party,43,4,7,Total,NP,Write-In,0
SEA 43-3690,Democratic Party,43,4,7,Total,NP,Bernie Sanders,1
SEA 43-3690,Democratic Party,43,4,7,Total,NP,Hillary Clinton,8
SEA 43-3690,Democratic Party,43,4,7,Total,NP,Registered Voters,37
SEA 43-3690,Democratic Party,43,4,7,Total,NP,Times Blank Voted,2
SEA 43-3690,Democratic Party,43,4,7,Total,NP,Times Counted,11
SEA 43-3690,Democratic Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3690,Democratic Party,43,4,7,Total,NP,Write-In,0
SEA 43-3690,Republican Party,43,4,7,Total,NP,Ben Carson,1
SEA 43-3690,Republican Party,43,4,7,Total,NP,Donald J. Trump,1
SEA 43-3690,Republican Party,43,4,7,Total,NP,John R. Kasich,0
SEA 43-3690,Republican Party,43,4,7,Total,NP,Registered Voters,37
SEA 43-3690,Republican Party,43,4,7,Total,NP,Ted Cruz,0
SEA 43-3690,Republican Party,43,4,7,Total,NP,Times Blank Voted,9
SEA 43-3690,Republican Party,43,4,7,Total,NP,Times Counted,11
SEA 43-3690,Republican Party,43,4,7,Total,NP,Times Over Voted,0
SEA 43-3690,Republican Party,43,4,7,Total,NP,Write-In,0
SEA 43-3692,Democratic Party,43,8,7,Total,NP,Bernie Sanders,0
SEA 43-3692,Democratic Party,43,8,7,Total,NP,Hillary Clinton,0
SEA 43-3692,Democratic Party,43,8,7,Total,NP,Registered Voters,1
SEA 43-3692,Democratic Party,43,8,7,Total,NP,Times Blank Voted,0
