county,precinct,office,district,party,race,votes,
THURSTON WA,THURSTON WA,State Rep 22-1,22,D,Sandra Romero,26186,
Thurston,0038  DELTA,State Rep 22-1,22,L,James Wiest,0,
Thurston,0039  JONES  BEACH,State Rep 22-1,22,L,James Wiest,2,
Thurston,0041  SIMMONS 8,State Rep 22-1,22,L,James Wiest,0,
Thurston,0042  SIMMONS 9,State Rep 22-1,22,L,James Wiest,0,
Thurston,0047  WOODARD  CREEK,State Rep 22-1,22,L,James Wiest,10,
Thurston,0056  ALDERGLEN,State Rep 22-1,22,L,James Wiest,7,
Thurston,0058  SKOKOMISH,State Rep 22-1,22,L,James Wiest,1,
Thurston,0063  AMES,State Rep 22-1,22,L,James Wiest,15,
Thurston,0064  AIRPORT,State Rep 22-1,22,L,James Wiest,1,
Thurston,0065  LUHR  BEACH,State Rep 22-1,22,L,James Wiest,15,
Thurston,0066  FISH TRAP,State Rep 22-1,22,L,James Wiest,2,
Thurston,0067  DENNIS,State Rep 22-1,22,L,James Wiest,0,
Thurston,0069  SIMMONS 3,State Rep 22-1,22,L,James Wiest,2,
Thurston,0070  SIMMONS 4,State Rep 22-1,22,L,James Wiest,4,
Thurston,0072  SIMMONS 6,State Rep 22-1,22,L,James Wiest,0,
Thurston,0073  SULENES 2,State Rep 22-1,22,L,James Wiest,0,
Thurston,0075  LONG  LAKE,State Rep 22-1,22,L,James Wiest,0,
Thurston,0076  HAWK ACRES,State Rep 22-1,22,L,James Wiest,10,
Thurston,0080  TOLMIE,State Rep 22-1,22,L,James Wiest,7,
Thurston,0082  GLEN TERRA,State Rep 22-1,22,L,James Wiest,5,
Thurston,0084  TROSPER  LAKE,State Rep 22-1,22,L,James Wiest,4,
Thurston,0085  WILDFLOWER,State Rep 22-1,22,L,James Wiest,0,
Thurston,0087  DRIFTWOOD,State Rep 22-1,22,L,James Wiest,6,
Thurston,0088  WOODLAND,State Rep 22-1,22,L,James Wiest,6,
Thurston,0090  SWEET  BRIAR,State Rep 22-1,22,L,James Wiest,10,
Thurston,0101  ZANGLE,State Rep 22-1,22,L,James Wiest,17,
Thurston,0102  BOSTON  HARBOR,State Rep 22-1,22,L,James Wiest,4,
Thurston,0103  GULL  HARBOR,State Rep 22-1,22,L,James Wiest,8,
Thurston,0104  FRIENDLY  GROVE,State Rep 22-1,22,L,James Wiest,8,
Thurston,0105  SOUTH  BAY,State Rep 22-1,22,L,James Wiest,17,
Thurston,0106  PUGET,State Rep 22-1,22,L,James Wiest,5,
Thurston,0107  BIGELOW,State Rep 22-1,22,L,James Wiest,14,
Thurston,0108  KIRSOP,State Rep 22-1,22,L,James Wiest,7,
Thurston,0109  PLEASANT GLADE,State Rep 22-1,22,L,James Wiest,8,
Thurston,0110  MONTGOMERY,State Rep 22-1,22,L,James Wiest,7,
Thurston,0112  ROOSEVELT,State Rep 22-1,22,L,James Wiest,10,
Thurston,0113  KINWOOD,State Rep 22-1,22,L,James Wiest,13,
Thurston,0114  MCKINLEY,State Rep 22-1,22,L,James Wiest,2,
Thurston,0117  HICKS,State Rep 22-1,22,L,James Wiest,5,
Thurston,0123  FREEDOM,State Rep 22-1,22,L,James Wiest,16,
Thurston,0129 COLLEGE,State Rep 22-1,22,L,James Wiest,14,
Thurston,0134  COOPER  POINT,State Rep 22-1,22,L,James Wiest,10,
Thurston,0135  BUTLER COVE,State Rep 22-1,22,L,James Wiest,11,
Thurston,0136  BROADWAY,State Rep 22-1,22,L,James Wiest,16,
Thurston,0137  SULENES 1,State Rep 22-1,22,L,James Wiest,0,
Thurston,0139  PLAINVIEW,State Rep 22-1,22,L,James Wiest,11,
Thurston,0143  BUSH,State Rep 22-1,22,L,James Wiest,4,
Thurston,0159  MERIDIAN,State Rep 22-1,22,L,James Wiest,7,
Thurston,0160  JOHNSON  POINT,State Rep 22-1,22,L,James Wiest,19,
Thurston,0161  WARDS,State Rep 22-1,22,L,James Wiest,2,
Thurston,0162  THOMPSON,State Rep 22-1,22,L,James Wiest,4,
Thurston,0163  SMITH  LAKE,State Rep 22-1,22,L,James Wiest,13,
Thurston,0168  HOLMES,State Rep 22-1,22,L,James Wiest,14,
Thurston,0172  TYKLE  COVE,State Rep 22-1,22,L,James Wiest,4,
Thurston,0174  FRENCH,State Rep 22-1,22,L,James Wiest,20,
Thurston,0175  SUNSET BEACH,State Rep 22-1,22,L,James Wiest,8,
Thurston,0176  HENDERSON,State Rep 22-1,22,L,James Wiest,14,
Thurston,0177  ISRAEL,State Rep 22-1,22,L,James Wiest,2,
Thurston,0178  PATTISON,State Rep 22-1,22,L,James Wiest,14,
Thurston,0181  GLENWOOD,State Rep 22-1,22,L,James Wiest,0,
Thurston,0183  BEACH  CREST,State Rep 22-1,22,L,James Wiest,10,
Thurston,0186  WILDERNESS,State Rep 22-1,22,L,James Wiest,8,
Thurston,0189  SLEATER  KINNEY,State Rep 22-1,22,L,James Wiest,4,
Thurston,0195  LIBBY,State Rep 22-1,22,L,James Wiest,13,
Thurston,0201 OLYMPIA 1,State Rep 22-1,22,L,James Wiest,15,
Thurston,0202 OLYMPIA 2,State Rep 22-1,22,L,James Wiest,12,
Thurston,0203 OLYMPIA 3,State Rep 22-1,22,L,James Wiest,12,
Thurston,0204 OLYMPIA 4,State Rep 22-1,22,L,James Wiest,24,
Thurston,0205 OLYMPIA 5,State Rep 22-1,22,L,James Wiest,11,
Thurston,0206 OLYMPIA 6,State Rep 22-1,22,L,James Wiest,7,
Thurston,0207 OLYMPIA 7,State Rep 22-1,22,L,James Wiest,9,
Thurston,0208 OLYMPIA 8,State Rep 22-1,22,L,James Wiest,10,
Thurston,0209 OLYMPIA 9,State Rep 22-1,22,L,James Wiest,12,
Thurston,0210 OLYMPIA 10,State Rep 22-1,22,L,James Wiest,18,
Thurston,0211 OLYMPIA 11,State Rep 22-1,22,L,James Wiest,6,
Thurston,0212 OLYMPIA 12,State Rep 22-1,22,L,James Wiest,11,
Thurston,0213 OLYMPIA 13,State Rep 22-1,22,L,James Wiest,21,
Thurston,0214 OLYMPIA 14,State Rep 22-1,22,L,James Wiest,16,
Thurston,0215 OLYMPIA 15,State Rep 22-1,22,L,James Wiest,11,
Thurston,0216 OLYMPIA 16,State Rep 22-1,22,L,James Wiest,0,
Thurston,0217 OLYMPIA 17,State Rep 22-1,22,L,James Wiest,9,
Thurston,0218 OLYMPIA 18,State Rep 22-1,22,L,James Wiest,11,
Thurston,0219 OLYMPIA 19,State Rep 22-1,22,L,James Wiest,19,
Thurston,0220 OLYMPIA 20,State Rep 22-1,22,L,James Wiest,13,
Thurston,0221 OLYMPIA 21,State Rep 22-1,22,L,James Wiest,11,
Thurston,0223 OLYMPIA 23,State Rep 22-1,22,L,James Wiest,15,
Thurston,0224 OLYMPIA 24,State Rep 22-1,22,L,James Wiest,11,
Thurston,0225 OLYMPIA 25,State Rep 22-1,22,L,James Wiest,7,
Thurston,0226 OLYMPIA 26,State Rep 22-1,22,L,James Wiest,18,
Thurston,0227 OLYMPIA 27,State Rep 22-1,22,L,James Wiest,6,
Thurston,0228 OLYMPIA 28,State Rep 22-1,22,L,James Wiest,9,
Thurston,0229 OLYMPIA 29,State Rep 22-1,22,L,James Wiest,13,
Thurston,0230 OLYMPIA 30,State Rep 22-1,22,L,James Wiest,14,
Thurston,0231 OLYMPIA 31,State Rep 22-1,22,L,James Wiest,4,
Thurston,0232 OLYMPIA 32,State Rep 22-1,22,L,James Wiest,8,
Thurston,0234 OLYMPIA 34,State Rep 22-1,22,L,James Wiest,4,
Thurston,0235 OLYMPIA 35,State Rep 22-1,22,L,James Wiest,18,
Thurston,0236 OLYMPIA 36,State Rep 22-1,22,L,James Wiest,7,
Thurston,0237 OLYMPIA 37,State Rep 22-1,22,L,James Wiest,8,
Thurston,0238 OLYMPIA 38,State Rep 22-1,22,L,James Wiest,6,
Thurston,0239 OLYMPIA 39,State Rep 22-1,22,L,James Wiest,9,
Thurston,0240 OLYMPIA 40,State Rep 22-1,22,L,James Wiest,8,
Thurston,0241 OLYMPIA 41,State Rep 22-1,22,L,James Wiest,16,
Thurston,0242 OLYMPIA 42,State Rep 22-1,22,L,James Wiest,9,
Thurston,0243 OLYMPIA 43,State Rep 22-1,22,L,James Wiest,20,
Thurston,0244 OLYMPIA 44,State Rep 22-1,22,L,James Wiest,7,
Thurston,0245 OLYMPIA 45,State Rep 22-1,22,L,James Wiest,7,
Thurston,0246 OLYMPIA 46,State Rep 22-1,22,L,James Wiest,10,
Thurston,0247 OLYMPIA 47,State Rep 22-1,22,L,James Wiest,12,
Thurston,0248 OLYMPIA 48,State Rep 22-1,22,L,James Wiest,13,
Thurston,0249 OLYMPIA 49,State Rep 22-1,22,L,James Wiest,16,
Thurston,0250 OLYMPIA 50,State Rep 22-1,22,L,James Wiest,12,
Thurston,0251 OLYMPIA 51,State Rep 22-1,22,L,James Wiest,10,
Thurston,0252 OLYMPIA 52,State Rep 22-1,22,L,James Wiest,6,
Thurston,0253 OLYMPIA 53,State Rep 22-1,22,L,James Wiest,9,
Thurston,0254 OLYMPIA 54,State Rep 22-1,22,L,James Wiest,14,
Thurston,0301 LACEY 1,State Rep 22-1,22,L,James Wiest,4,
Thurston,0302 LACEY 2,State Rep 22-1,22,L,James Wiest,13,
Thurston,0303 LACEY 3,State Rep 22-1,22,L,James Wiest,13,
Thurston,0304 LACEY 4,State Rep 22-1,22,L,James Wiest,8,
Thurston,0305 LACEY 5,State Rep 22-1,22,L,James Wiest,5,
Thurston,0306 LACEY 6,State Rep 22-1,22,L,James Wiest,5,
Thurston,0307 LACEY 7,State Rep 22-1,22,L,James Wiest,10,
Thurston,0308 LACEY 8,State Rep 22-1,22,L,James Wiest,5,
Thurston,0309 LACEY 9,State Rep 22-1,22,L,James Wiest,3,
Thurston,0310 LACEY 10,State Rep 22-1,22,L,James Wiest,7,
Thurston,0311 LACEY 11,State Rep 22-1,22,L,James Wiest,13,
Thurston,0312 LACEY 12,State Rep 22-1,22,L,James Wiest,1,
Thurston,0313 LACEY 13,State Rep 22-1,22,L,James Wiest,8,
Thurston,0314 LACEY 14,State Rep 22-1,22,L,James Wiest,6,
Thurston,0315 LACEY 15,State Rep 22-1,22,L,James Wiest,6,
Thurston,0316 LACEY 16,State Rep 22-1,22,L,James Wiest,4,
Thurston,0317 LACEY 17,State Rep 22-1,22,L,James Wiest,13,
Thurston,0318 LACEY 18,State Rep 22-1,22,L,James Wiest,6,
Thurston,0319 LACEY 19,State Rep 22-1,22,L,James Wiest,8,
Thurston,0320 LACEY 20,State Rep 22-1,22,L,James Wiest,2,
Thurston,0321 LACEY 21,State Rep 22-1,22,L,James Wiest,9,
Thurston,0322 LACEY 22,State Rep 22-1,22,L,James Wiest,17,
Thurston,0323 LACEY 23,State Rep 22-1,22,L,James Wiest,2,
Thurston,0324 LACEY 24,State Rep 22-1,22,L,James Wiest,17,
Thurston,0325 LACEY 25,State Rep 22-1,22,L,James Wiest,0,
Thurston,0326 LACEY 26,State Rep 22-1,22,L,James Wiest,1,
Thurston,0327 LACEY 27,State Rep 22-1,22,L,James Wiest,15,
Thurston,0328 LACEY 28,State Rep 22-1,22,L,James Wiest,9,
Thurston,0329 LACEY 29,State Rep 22-1,22,L,James Wiest,10,
Thurston,0330 LACEY 30,State Rep 22-1,22,L,James Wiest,13,
Thurston,0331 LACEY 31,State Rep 22-1,22,L,James Wiest,14,
Thurston,0332 LACEY 32,State Rep 22-1,22,L,James Wiest,9,
Thurston,0333 LACEY 33,State Rep 22-1,22,L,James Wiest,9,
Thurston,0334 LACEY 34,State Rep 22-1,22,L,James Wiest,1,
Thurston,0335 LACEY 35,State Rep 22-1,22,L,James Wiest,3,
Thurston,0336 LACEY 36,State Rep 22-1,22,L,James Wiest,0,
Thurston,0337 LACEY 37,State Rep 22-1,22,L,James Wiest,3,
Thurston,0338 LACEY 38,State Rep 22-1,22,L,James Wiest,0,
Thurston,0401 TUMWATER 1,State Rep 22-1,22,L,James Wiest,4,
Thurston,0402 TUMWATER 2,State Rep 22-1,22,L,James Wiest,10,
Thurston,0403 TUMWATER 3,State Rep 22-1,22,L,James Wiest,8,
Thurston,0404 TUMWATER 4,State Rep 22-1,22,L,James Wiest,9,
Thurston,0405 TUMWATER 5,State Rep 22-1,22,L,James Wiest,8,
Thurston,0406 TUMWATER 6,State Rep 22-1,22,L,James Wiest,15,
Thurston,0407 TUMWATER 7,State Rep 22-1,22,L,James Wiest,6,
Thurston,0408 TUMWATER 8,State Rep 22-1,22,L,James Wiest,9,
Thurston,0409 TUMWATER 9,State Rep 22-1,22,L,James Wiest,13,
Thurston,0410 TUMWATER 10,State Rep 22-1,22,L,James Wiest,4,
Thurston,0411 TUMWATER 11,State Rep 22-1,22,L,James Wiest,9,
Thurston,0412 TUMWATER 12,State Rep 22-1,22,L,James Wiest,10,
Thurston,0413 TUMWATER 13,State Rep 22-1,22,L,James Wiest,2,
Thurston,0414 TUMWATER 14,State Rep 22-1,22,L,James Wiest,6,
Thurston,0415 TUMWATER 15,State Rep 22-1,22,L,James Wiest,7,
Thurston,0416 TUMWATER 16,State Rep 22-1,22,L,James Wiest,0,
Thurston,0417 TUMWATER 17,State Rep 22-1,22,L,James Wiest,0,
Thurston,0418 TUMWATER 18,State Rep 22-1,22,L,James Wiest,0,
Thurston,0419 TUMWATER 19,State Rep 22-1,22,L,James Wiest,0,
Thurston,0420 TUMWATER 20,State Rep 22-1,22,L,James Wiest,0,
Thurston,0421 TUMWATER 21,State Rep 22-1,22,L,James Wiest,3,
THURSTON WA,THURSTON WA,State Rep 22-1,22,L,James Wiest,1449,
Thurston,0038  DELTA,State Rep 22-1,22,R,Mark Daniels,2,
Thurston,0039  JONES  BEACH,State Rep 22-1,22,R,Mark Daniels,72,
Thurston,0041  SIMMONS 8,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0042  SIMMONS 9,State Rep 22-1,22,R,Mark Daniels,1,
Thurston,0047  WOODARD  CREEK,State Rep 22-1,22,R,Mark Daniels,75,
Thurston,0056  ALDERGLEN,State Rep 22-1,22,R,Mark Daniels,71,
Thurston,0058  SKOKOMISH,State Rep 22-1,22,R,Mark Daniels,56,
Thurston,0063  AMES,State Rep 22-1,22,R,Mark Daniels,78,
Thurston,0064  AIRPORT,State Rep 22-1,22,R,Mark Daniels,6,
Thurston,0065  LUHR  BEACH,State Rep 22-1,22,R,Mark Daniels,133,
Thurston,0066  FISH TRAP,State Rep 22-1,22,R,Mark Daniels,91,
Thurston,0067  DENNIS,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0069  SIMMONS 3,State Rep 22-1,22,R,Mark Daniels,10,
Thurston,0070  SIMMONS 4,State Rep 22-1,22,R,Mark Daniels,8,
Thurston,0072  SIMMONS 6,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0073  SULENES 2,State Rep 22-1,22,R,Mark Daniels,3,
Thurston,0075  LONG  LAKE,State Rep 22-1,22,R,Mark Daniels,45,
Thurston,0076  HAWK ACRES,State Rep 22-1,22,R,Mark Daniels,121,
Thurston,0080  TOLMIE,State Rep 22-1,22,R,Mark Daniels,67,
Thurston,0082  GLEN TERRA,State Rep 22-1,22,R,Mark Daniels,31,
Thurston,0084  TROSPER  LAKE,State Rep 22-1,22,R,Mark Daniels,18,
Thurston,0085  WILDFLOWER,State Rep 22-1,22,R,Mark Daniels,4,
Thurston,0087  DRIFTWOOD,State Rep 22-1,22,R,Mark Daniels,2,
Thurston,0088  WOODLAND,State Rep 22-1,22,R,Mark Daniels,111,
Thurston,0090  SWEET  BRIAR,State Rep 22-1,22,R,Mark Daniels,127,
Thurston,0101  ZANGLE,State Rep 22-1,22,R,Mark Daniels,97,
Thurston,0102  BOSTON  HARBOR,State Rep 22-1,22,R,Mark Daniels,79,
Thurston,0103  GULL  HARBOR,State Rep 22-1,22,R,Mark Daniels,96,
Thurston,0104  FRIENDLY  GROVE,State Rep 22-1,22,R,Mark Daniels,76,
Thurston,0105  SOUTH  BAY,State Rep 22-1,22,R,Mark Daniels,170,
Thurston,0106  PUGET,State Rep 22-1,22,R,Mark Daniels,139,
Thurston,0107  BIGELOW,State Rep 22-1,22,R,Mark Daniels,124,
Thurston,0108  KIRSOP,State Rep 22-1,22,R,Mark Daniels,85,
Thurston,0109  PLEASANT GLADE,State Rep 22-1,22,R,Mark Daniels,76,
Thurston,0110  MONTGOMERY,State Rep 22-1,22,R,Mark Daniels,35,
Thurston,0112  ROOSEVELT,State Rep 22-1,22,R,Mark Daniels,141,
Thurston,0113  KINWOOD,State Rep 22-1,22,R,Mark Daniels,187,
Thurston,0114  MCKINLEY,State Rep 22-1,22,R,Mark Daniels,18,
Thurston,0117  HICKS,State Rep 22-1,22,R,Mark Daniels,17,
Thurston,0123  FREEDOM,State Rep 22-1,22,R,Mark Daniels,187,
Thurston,0129  COLLEGE,State Rep 22-1,22,R,Mark Daniels,7,
Thurston,0134  COOPER  POINT,State Rep 22-1,22,R,Mark Daniels,159,
Thurston,0135  BUTLER COVE,State Rep 22-1,22,R,Mark Daniels,116,
Thurston,0136  BROADWAY,State Rep 22-1,22,R,Mark Daniels,125,
Thurston,0137  SULENES 1,State Rep 22-1,22,R,Mark Daniels,3,
Thurston,0139  PLAINVIEW,State Rep 22-1,22,R,Mark Daniels,113,
Thurston,0143  BUSH,State Rep 22-1,22,R,Mark Daniels,22,
Thurston,0159  MERIDIAN,State Rep 22-1,22,R,Mark Daniels,55,
Thurston,0160  JOHNSON  POINT,State Rep 22-1,22,R,Mark Daniels,153,
Thurston,0161  WARDS,State Rep 22-1,22,R,Mark Daniels,51,
Thurston,0162  THOMPSON,State Rep 22-1,22,R,Mark Daniels,85,
Thurston,0163  SMITH  LAKE,State Rep 22-1,22,R,Mark Daniels,122,
Thurston,0168  HOLMES,State Rep 22-1,22,R,Mark Daniels,155,
Thurston,0172  TYKLE  COVE,State Rep 22-1,22,R,Mark Daniels,134,
Thurston,0174  FRENCH,State Rep 22-1,22,R,Mark Daniels,107,
Thurston,0175  SUNSET BEACH,State Rep 22-1,22,R,Mark Daniels,117,
Thurston,0176  HENDERSON,State Rep 22-1,22,R,Mark Daniels,129,
Thurston,0177  ISRAEL,State Rep 22-1,22,R,Mark Daniels,4,
Thurston,0178  PATTISON,State Rep 22-1,22,R,Mark Daniels,81,
Thurston,0181  GLENWOOD,State Rep 22-1,22,R,Mark Daniels,30,
Thurston,0183  BEACH  CREST,State Rep 22-1,22,R,Mark Daniels,85,
Thurston,0186  WILDERNESS,State Rep 22-1,22,R,Mark Daniels,163,
Thurston,0189  SLEATER  KINNEY,State Rep 22-1,22,R,Mark Daniels,116,
Thurston,0195  LIBBY,State Rep 22-1,22,R,Mark Daniels,104,
Thurston,0201 OLYMPIA 1,State Rep 22-1,22,R,Mark Daniels,65,
Thurston,0202 OLYMPIA 2,State Rep 22-1,22,R,Mark Daniels,61,
Thurston,0203 OLYMPIA 3,State Rep 22-1,22,R,Mark Daniels,83,
Thurston,0204 OLYMPIA 4,State Rep 22-1,22,R,Mark Daniels,78,
Thurston,0205 OLYMPIA 5,State Rep 22-1,22,R,Mark Daniels,38,
Thurston,0206 OLYMPIA 6,State Rep 22-1,22,R,Mark Daniels,92,
Thurston,0207 OLYMPIA 7,State Rep 22-1,22,R,Mark Daniels,45,
Thurston,0208 OLYMPIA 8,State Rep 22-1,22,R,Mark Daniels,112,
Thurston,0209 OLYMPIA 9,State Rep 22-1,22,R,Mark Daniels,140,
Thurston,0210 OLYMPIA 10,State Rep 22-1,22,R,Mark Daniels,48,
Thurston,0211 OLYMPIA 11,State Rep 22-1,22,R,Mark Daniels,51,
Thurston,0212 OLYMPIA 12,State Rep 22-1,22,R,Mark Daniels,146,
Thurston,0213 OLYMPIA 13,State Rep 22-1,22,R,Mark Daniels,54,
Thurston,0214 OLYMPIA 14,State Rep 22-1,22,R,Mark Daniels,75,
Thurston,0215 OLYMPIA 15,State Rep 22-1,22,R,Mark Daniels,38,
Thurston,0216 OLYMPIA 16,State Rep 22-1,22,R,Mark Daniels,7,
Thurston,0217 OLYMPIA 17,State Rep 22-1,22,R,Mark Daniels,83,
Thurston,0218 OLYMPIA 18,State Rep 22-1,22,R,Mark Daniels,49,
Thurston,0219 OLYMPIA 19,State Rep 22-1,22,R,Mark Daniels,118,
Thurston,0220 OLYMPIA 20,State Rep 22-1,22,R,Mark Daniels,28,
Thurston,0221 OLYMPIA 21,State Rep 22-1,22,R,Mark Daniels,122,
Thurston,0223 OLYMPIA 23,State Rep 22-1,22,R,Mark Daniels,108,
Thurston,0224 OLYMPIA 24,State Rep 22-1,22,R,Mark Daniels,85,
Thurston,0225 OLYMPIA 25,State Rep 22-1,22,R,Mark Daniels,68,
Thurston,0226 OLYMPIA 26,State Rep 22-1,22,R,Mark Daniels,46,
Thurston,0227 OLYMPIA 27,State Rep 22-1,22,R,Mark Daniels,41,
Thurston,0228 OLYMPIA 28,State Rep 22-1,22,R,Mark Daniels,70,
Thurston,0229 OLYMPIA 29,State Rep 22-1,22,R,Mark Daniels,147,
Thurston,0230 OLYMPIA 30,State Rep 22-1,22,R,Mark Daniels,45,
Thurston,0231 OLYMPIA 31,State Rep 22-1,22,R,Mark Daniels,85,
Thurston,0232 OLYMPIA 32,State Rep 22-1,22,R,Mark Daniels,152,
Thurston,0234 OLYMPIA 34,State Rep 22-1,22,R,Mark Daniels,36,
Thurston,0235 OLYMPIA 35,State Rep 22-1,22,R,Mark Daniels,120,
Thurston,0236 OLYMPIA 36,State Rep 22-1,22,R,Mark Daniels,34,
Thurston,0237 OLYMPIA 37,State Rep 22-1,22,R,Mark Daniels,85,
Thurston,0238 OLYMPIA 38,State Rep 22-1,22,R,Mark Daniels,20,
Thurston,0239 OLYMPIA 39,State Rep 22-1,22,R,Mark Daniels,109,
Thurston,0240 OLYMPIA 40,State Rep 22-1,22,R,Mark Daniels,91,
Thurston,0241 OLYMPIA 41,State Rep 22-1,22,R,Mark Daniels,50,
Thurston,0242 OLYMPIA 42,State Rep 22-1,22,R,Mark Daniels,50,
Thurston,0243 OLYMPIA 43,State Rep 22-1,22,R,Mark Daniels,78,
Thurston,0244 OLYMPIA 44,State Rep 22-1,22,R,Mark Daniels,14,
Thurston,0245 OLYMPIA 45,State Rep 22-1,22,R,Mark Daniels,47,
Thurston,0246 OLYMPIA 46,State Rep 22-1,22,R,Mark Daniels,134,
Thurston,0247 OLYMPIA 47,State Rep 22-1,22,R,Mark Daniels,87,
Thurston,0248 OLYMPIA 48,State Rep 22-1,22,R,Mark Daniels,106,
Thurston,0249 OLYMPIA 49,State Rep 22-1,22,R,Mark Daniels,42,
Thurston,0250 OLYMPIA 50,State Rep 22-1,22,R,Mark Daniels,46,
Thurston,0251 OLYMPIA 51,State Rep 22-1,22,R,Mark Daniels,116,
Thurston,0252 OLYMPIA 52,State Rep 22-1,22,R,Mark Daniels,56,
Thurston,0253 OLYMPIA 53,State Rep 22-1,22,R,Mark Daniels,83,
Thurston,0254 OLYMPIA 54,State Rep 22-1,22,R,Mark Daniels,25,
Thurston,0301 LACEY 1,State Rep 22-1,22,R,Mark Daniels,45,
Thurston,0302 LACEY 2,State Rep 22-1,22,R,Mark Daniels,78,
Thurston,0303 LACEY 3,State Rep 22-1,22,R,Mark Daniels,138,
Thurston,0304 LACEY 4,State Rep 22-1,22,R,Mark Daniels,77,
Thurston,0305 LACEY 5,State Rep 22-1,22,R,Mark Daniels,96,
Thurston,0306 LACEY 6,State Rep 22-1,22,R,Mark Daniels,48,
Thurston,0307 LACEY 7,State Rep 22-1,22,R,Mark Daniels,114,
Thurston,0308 LACEY 8,State Rep 22-1,22,R,Mark Daniels,49,
Thurston,0309 LACEY 9,State Rep 22-1,22,R,Mark Daniels,54,
Thurston,0310 LACEY 10,State Rep 22-1,22,R,Mark Daniels,139,
Thurston,0311 LACEY 11,State Rep 22-1,22,R,Mark Daniels,97,
Thurston,0312 LACEY 12,State Rep 22-1,22,R,Mark Daniels,11,
Thurston,0313 LACEY 13,State Rep 22-1,22,R,Mark Daniels,59,
Thurston,0314 LACEY 14,State Rep 22-1,22,R,Mark Daniels,38,
Thurston,0315 LACEY 15,State Rep 22-1,22,R,Mark Daniels,96,
Thurston,0316 LACEY 16,State Rep 22-1,22,R,Mark Daniels,106,
Thurston,0317 LACEY 17,State Rep 22-1,22,R,Mark Daniels,114,
Thurston,0318 LACEY 18,State Rep 22-1,22,R,Mark Daniels,172,
Thurston,0319 LACEY 19,State Rep 22-1,22,R,Mark Daniels,62,
Thurston,0320 LACEY 20,State Rep 22-1,22,R,Mark Daniels,64,
Thurston,0321 LACEY 21,State Rep 22-1,22,R,Mark Daniels,69,
Thurston,0322 LACEY 22,State Rep 22-1,22,R,Mark Daniels,208,
Thurston,0323 LACEY 23,State Rep 22-1,22,R,Mark Daniels,71,
Thurston,0324 LACEY 24,State Rep 22-1,22,R,Mark Daniels,229,
Thurston,0325 LACEY 25,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0326 LACEY 26,State Rep 22-1,22,R,Mark Daniels,19,
Thurston,0327 LACEY 27,State Rep 22-1,22,R,Mark Daniels,103,
Thurston,0328 LACEY 28,State Rep 22-1,22,R,Mark Daniels,74,
Thurston,0329 LACEY 29,State Rep 22-1,22,R,Mark Daniels,90,
Thurston,0330 LACEY 30,State Rep 22-1,22,R,Mark Daniels,185,
Thurston,0331 LACEY 31,State Rep 22-1,22,R,Mark Daniels,232,
Thurston,0332 LACEY 32,State Rep 22-1,22,R,Mark Daniels,122,
Thurston,0333 LACEY 33,State Rep 22-1,22,R,Mark Daniels,65,
Thurston,0334 LACEY 34,State Rep 22-1,22,R,Mark Daniels,55,
Thurston,0335 LACEY 35,State Rep 22-1,22,R,Mark Daniels,54,
Thurston,0336 LACEY 36,State Rep 22-1,22,R,Mark Daniels,3,
Thurston,0337 LACEY 37,State Rep 22-1,22,R,Mark Daniels,23,
Thurston,0338 LACEY 38,State Rep 22-1,22,R,Mark Daniels,1,
Thurston,0401 TUMWATER 1,State Rep 22-1,22,R,Mark Daniels,80,
Thurston,0402 TUMWATER 2,State Rep 22-1,22,R,Mark Daniels,88,
Thurston,0403 TUMWATER 3,State Rep 22-1,22,R,Mark Daniels,70,
Thurston,0404 TUMWATER 4,State Rep 22-1,22,R,Mark Daniels,69,
Thurston,0405 TUMWATER 5,State Rep 22-1,22,R,Mark Daniels,74,
Thurston,0406 TUMWATER 6,State Rep 22-1,22,R,Mark Daniels,127,
Thurston,0407 TUMWATER 7,State Rep 22-1,22,R,Mark Daniels,93,
Thurston,0408 TUMWATER 8,State Rep 22-1,22,R,Mark Daniels,86,
Thurston,0409 TUMWATER 9,State Rep 22-1,22,R,Mark Daniels,81,
Thurston,0410 TUMWATER 10,State Rep 22-1,22,R,Mark Daniels,141,
Thurston,0411 TUMWATER 11,State Rep 22-1,22,R,Mark Daniels,101,
Thurston,0412 TUMWATER 12,State Rep 22-1,22,R,Mark Daniels,94,
Thurston,0413 TUMWATER 13,State Rep 22-1,22,R,Mark Daniels,56,
Thurston,0414 TUMWATER 14,State Rep 22-1,22,R,Mark Daniels,52,
Thurston,0415 TUMWATER 15,State Rep 22-1,22,R,Mark Daniels,85,
Thurston,0416 TUMWATER 16,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0417 TUMWATER 17,State Rep 22-1,22,R,Mark Daniels,3,
Thurston,0418 TUMWATER 18,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0419 TUMWATER 19,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0420 TUMWATER 20,State Rep 22-1,22,R,Mark Daniels,0,
Thurston,0421 TUMWATER 21,State Rep 22-1,22,R,Mark Daniels,40,
Thurston,0992  Suppressed,State Rep 22-1,22,R,Mark Daniels,3,
