"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","900","900","130"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","903","903","260"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","903","903","118"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","905","905","107"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","905","905","58"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","910","910","211"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","910","910","143"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","912","912","250"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","912","912","136"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","913","913","357"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","913","913","183"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","914","914","294"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","914","914","114"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","935","935","268"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","935","935","160"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","940","940","199"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","940","940","177"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","947","947","190"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","947","947","122"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy Yes","985","985","4"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","CR","Levy No","985","985","4"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy Yes","Total","-1","260"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy No","Total","-1","264"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy Yes","BEAR PRAIRIE","100","64"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy No","BEAR PRAIRIE","100","55"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy Yes","MT. PLEASANT","101","13"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy No","MT. PLEASANT","101","16"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy Yes","SKYE","102","83"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy No","SKYE","102","57"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy Yes","UPPER WASHOUGAL","103","53"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy No","UPPER WASHOUGAL","103","68"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy Yes","LEWIS RIVER","104","0"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy No","LEWIS RIVER","104","0"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy Yes","CAPE HORN","105","47"
"WASHOUGAL SCHOOL DISTRICT NO. 112-6 Proposition 7 Replacement of Expiring Capital Levy for Instructional Technology","SM","Levy No","CAPE HORN","105","68"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","Total","-1","2609"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","Total","-1","614"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-814","31814","39"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-814","31814","7"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-818","31818","186"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-818","31818","16"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-822","31822","2"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-822","31822","2"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-874","31874","0"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-874","31874","0"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-875","31875","384"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-875","31875","135"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-876","31876","10"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-876","31876","9"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-877","31877","215"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-877","31877","58"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-879","31879","102"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-879","31879","8"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-880","31880","183"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-880","31880","40"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-881","31881","198"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-881","31881","35"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-882","31882","319"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-882","31882","107"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-883","31883","509"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-883","31883","79"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Approved","31-884","31884","462"
"DIERINGER SCHOOL DISTRICT NO. 343 Proposition No. 1 Bonds to Construct and Renovate School Facilities - $9,500,000","PI","Rejected","31-884","31884","118"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","Total","-1","1755"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","Total","-1","1398"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-110","2110","189"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-110","2110","124"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-111","2111","258"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-111","2111","123"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-112","2112","133"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-112","2112","133"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-113","2113","180"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-113","2113","105"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-114","2114","173"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-114","2114","131"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-133","2133","12"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-133","2133","12"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-136","2136","39"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-136","2136","58"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-137","2137","114"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-137","2137","116"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","02-154(*)","2154","0"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","02-154(*)","2154","0"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","25-287(*)","25287","0"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","25-287(*)","25287","0"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","25-289","25289","0"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","25-289","25289","0"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","31-900","31900","141"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","31-900","31900","135"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","31-901","31901","21"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","31-901","31901","22"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","31-904","31904","21"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","31-904","31904","29"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","31-920","31920","85"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","31-920","31920","98"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Approved","31-921","31921","133"
"ORTING SCHOOL DISTRICT NO. 344 Proposition No. 1 General Obligation Bonds - $41,000,000","PI","Rejected","31-921","31921","156"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","Total","-1","1133"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","Total","-1","697"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","DODGE VALLEY","121","114"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","DODGE VALLEY","121","51"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","HARMONY","129","28"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","HARMONY","129","19"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","SHELTER BAY","149","215"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","SHELTER BAY","149","151"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","SNEE OOSH","150","161"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","SNEE OOSH","150","143"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","SWINOMISH","153","290"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","SWINOMISH","153","110"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","WHITNEY(*)","157","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","WHITNEY(*)","157","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","PADILLA(*)","174","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","PADILLA(*)","174","0"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","Yes","LA CONNER","801","232"
"LA CONNER SCHOOL DISTRICT NO. 311 Proposition No. 1 La Conner School District No. 311, Replacement Educational Programs and Operations Levy","SK","No","LA CONNER","801","152"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Total","-1","4822"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Total","-1","2923"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 01","301","47"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 01","301","31"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 02","302","66"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 02","302","38"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 03","303","93"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 03","303","66"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 04","304","68"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 04","304","38"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 05","305","88"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 05","305","53"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 06","306","17"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 06","306","37"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 07","307","116"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 07","307","60"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 08","308","96"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 08","308","40"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 09","309","79"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 09","309","25"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 10","310","295"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 10","310","53"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 11","311","176"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 11","311","57"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 13","313","66"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 13","313","27"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 14","314","46"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 14","314","34"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 15","315","97"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 15","315","90"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 16","316","195"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 16","316","40"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 17","317","120"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 17","317","64"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 18","318","135"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 18","318","89"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 19","319","67"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 19","319","49"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 20","320","51"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 20","320","25"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 21","321","72"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 21","321","38"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 22","322","95"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 22","322","42"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 23","323","59"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 23","323","36"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 24","324","176"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 24","324","134"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 27","327","94"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 27","327","79"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 28","328","67"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 28","328","52"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 29","329","116"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 29","329","93"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 30","330","172"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 30","330","98"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 31","331","75"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 31","331","59"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 32","332","100"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 32","332","87"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 33","333","61"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 33","333","46"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 34","334","47"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 34","334","42"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 35","335","38"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 35","335","38"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 36","336","67"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 36","336","54"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 37","337","26"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 37","337","15"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 39","339","210"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 39","339","103"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 40","340","129"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 40","340","88"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 41","341","82"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 41","341","87"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 42","342","79"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 42","342","83"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 43","343","106"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 43","343","70"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 44","344","52"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 44","344","30"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 45","345","72"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 45","345","29"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 46","346","285"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Rejected","Lacey 46","346","217"
"City of Lacey Lacey Transportation Benefit District, Sales and Use Tax for Transportation Improvements ","TH","Approved","Lacey 47","347","379"
